罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,下加茂１丁目,2023[sanitize]10[sanitize]06,09,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,下加茂２丁目,2023[sanitize]02[sanitize]06,20,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,下加茂２丁目,2023[sanitize]10[sanitize]02,12,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,下加茂２丁目,2023[sanitize]10[sanitize]05,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,南花屋敷２丁目,2023[sanitize]07[sanitize]10,13,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,川西,多田東,282171,兵庫県,川西市,新田３丁目,2023[sanitize]07[sanitize]09,22,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,多田東,282171,兵庫県,川西市,けやき坂５丁目,2023[sanitize]10[sanitize]05,10,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,小花,282171,兵庫県,川西市,小花２丁目,2023[sanitize]03[sanitize]25,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,山下,282171,兵庫県,川西市,東畦野６丁目,2023[sanitize]11[sanitize]04,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,川西,山下,282171,兵庫県,川西市,見野２丁目,2023[sanitize]10[sanitize]09,12,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,川西,山下,282171,兵庫県,川西市,見野２丁目,2023[sanitize]10[sanitize]14,07,その他,駐車（輪）場,その他
窃盗,部品ねらい,川西,日の出,282171,兵庫県,川西市,鴬が丘,2023[sanitize]04[sanitize]13,11,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,川西,日の出,282171,兵庫県,川西市,絹延町,2023[sanitize]09[sanitize]18,18,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,川西,日の出,282171,兵庫県,川西市,萩原１丁目,2023[sanitize]04[sanitize]13,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,日の出,282171,兵庫県,川西市,火打１丁目,2023[sanitize]04[sanitize]04,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,清和台,282171,兵庫県,川西市,清和台東２丁目,2023[sanitize]04[sanitize]07,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,川西,清和台,282171,兵庫県,川西市,清和台東２丁目,2023[sanitize]09[sanitize]22,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,川西,清和台,282171,兵庫県,川西市,清和台東２丁目,2023[sanitize]09[sanitize]25,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,川西,清和台,282171,兵庫県,川西市,清和台東３丁目,2023[sanitize]10[sanitize]02,07,その他,その他,その他
窃盗,部品ねらい,宝塚,つつじガ丘,282146,兵庫県,宝塚市,花屋敷つつじガ丘,2023[sanitize]04[sanitize]02,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,中山台,282146,兵庫県,宝塚市,中筋３丁目,2023[sanitize]05[sanitize]10,13,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,中山台,282146,兵庫県,宝塚市,中筋山手４丁目,2023[sanitize]04[sanitize]08,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,中山台,282146,兵庫県,宝塚市,中筋山手５丁目,2023[sanitize]05[sanitize]27,13,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,安倉,282146,兵庫県,宝塚市,安倉中１丁目,2023[sanitize]02[sanitize]21,09,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,安倉,282146,兵庫県,宝塚市,安倉中５丁目,2023[sanitize]05[sanitize]01,17,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,宝塚駅前,282146,兵庫県,宝塚市,川面２丁目,2023[sanitize]03[sanitize]16,09,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,宝塚駅前,282146,兵庫県,宝塚市,川面２丁目,2023[sanitize]03[sanitize]16,11,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,宝塚駅前,282146,兵庫県,宝塚市,川面６丁目,2023[sanitize]01[sanitize]01,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,宝塚駅前,282146,兵庫県,宝塚市,武庫川町,2022[sanitize]12[sanitize]30,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,小林,282146,兵庫県,宝塚市,小林２丁目,2023[sanitize]03[sanitize]07,06,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,小浜,282146,兵庫県,宝塚市,泉町,2023[sanitize]03[sanitize]25,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,小浜,282146,兵庫県,宝塚市,泉町,2023[sanitize]05[sanitize]03,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,小浜,282146,兵庫県,宝塚市,中筋９丁目,2023[sanitize]05[sanitize]12,13,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,口谷西３丁目,2023[sanitize]04[sanitize]21,17,その他,その他,ナンバープレート
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,口谷東１丁目,2023[sanitize]03[sanitize]08,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,平井山荘,2023[sanitize]03[sanitize]20,12,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,山本南３丁目,2023[sanitize]05[sanitize]02,15,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,山手台東１丁目,2023[sanitize]05[sanitize]12,21,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,山手台東１丁目,2023[sanitize]05[sanitize]13,04,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,高松町,2023[sanitize]03[sanitize]11,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,清荒神,282146,兵庫県,宝塚市,清荒神３丁目,2023[sanitize]02[sanitize]14,09,一戸建住宅,その他,その他
窃盗,部品ねらい,宝塚,清荒神,282146,兵庫県,宝塚市,米谷２丁目,2023[sanitize]06[sanitize]25,13,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,清荒神,282146,兵庫県,宝塚市,売布ガ丘,2023[sanitize]11[sanitize]11,14,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,逆瀬川,282146,兵庫県,宝塚市,逆瀬川１丁目,2023[sanitize]09[sanitize]22,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,篠山,古市,282219,兵庫県,丹波篠山市,南矢代,2023[sanitize]03[sanitize]04,07,その他,駐車（輪）場,その他
窃盗,部品ねらい,篠山,日置,282219,兵庫県,丹波篠山市,,2021[sanitize]11[sanitize]06,17,その他,その他,ナンバープレート
窃盗,部品ねらい,篠山,杉,282219,兵庫県,丹波篠山市,味間新,2023[sanitize]07[sanitize]01,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,篠山,福住,282219,兵庫県,丹波篠山市,藤之木,2023[sanitize]01[sanitize]14,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,丹波,多利,282235,兵庫県,丹波市,春日町多田,2023[sanitize]07[sanitize]10,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,丹波,多利,282235,兵庫県,丹波市,春日町七日市,2023[sanitize]06[sanitize]30,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,丹波,富田,282235,兵庫県,丹波市,山南町山本,2023[sanitize]09[sanitize]10,19,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,丹波,市島,282235,兵庫県,丹波市,市島町市島,2023[sanitize]12[sanitize]26,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,丹波,市島,282235,兵庫県,丹波市,市島町上田,2023[sanitize]07[sanitize]26,17,その他,その他,その他
窃盗,部品ねらい,丹波,田井縄,282235,兵庫県,丹波市,青垣町口塩久,2022[sanitize]08[sanitize]07,11,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,丹波,石生,282235,兵庫県,丹波市,氷上町本郷,2023[sanitize]01[sanitize]13,10,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,丹波,谷村,282235,兵庫県,丹波市,氷上町朝阪,2023[sanitize]12[sanitize]14,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,明石,八木,282031,兵庫県,明石市,大久保町谷八木,2023[sanitize]11[sanitize]07,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,明石,八木,282031,兵庫県,明石市,大久保町八木,2023[sanitize]03[sanitize]02,18,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,八木,282031,兵庫県,明石市,大久保町八木,2023[sanitize]06[sanitize]02,11,一戸建住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,明石,八木,282031,兵庫県,明石市,大久保町八木,2023[sanitize]07[sanitize]18,06,その他,駐車（輪）場,その他
窃盗,部品ねらい,明石,八木,282031,兵庫県,明石市,大久保町八木,2023[sanitize]11[sanitize]02,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,明石,大久保,282031,兵庫県,明石市,大久保町大窪,2022[sanitize]10[sanitize]10,13,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,大久保,282031,兵庫県,明石市,大久保町大窪,2023[sanitize]02[sanitize]24,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,明石,大久保南,282031,兵庫県,明石市,,2022[sanitize]02[sanitize]01,00,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,大久保南,282031,兵庫県,明石市,魚住町金ケ崎,2023[sanitize]05[sanitize]27,18,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,大久保南,282031,兵庫県,明石市,魚住町金ケ崎,2023[sanitize]05[sanitize]28,00,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,大久保南,282031,兵庫県,明石市,藤江,2023[sanitize]03[sanitize]30,16,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,大久保南,282031,兵庫県,明石市,藤江,2023[sanitize]04[sanitize]02,14,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,大久保南,282031,兵庫県,明石市,大久保町ゆりのき通１丁目,2023[sanitize]09[sanitize]08,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,明石,大久保南,282031,兵庫県,明石市,大久保町ゆりのき通１丁目,2023[sanitize]11[sanitize]13,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,明石,小久保,282031,兵庫県,明石市,小久保１丁目,2023[sanitize]01[sanitize]13,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,明石,小久保,282031,兵庫県,明石市,小久保２丁目,2023[sanitize]01[sanitize]05,06,その他,駐車（輪）場,その他
窃盗,部品ねらい,明石,小久保,282031,兵庫県,明石市,小久保２丁目,2023[sanitize]03[sanitize]02,06,その他,駐車（輪）場,その他
窃盗,部品ねらい,明石,小久保,282031,兵庫県,明石市,小久保３丁目,2023[sanitize]05[sanitize]25,01,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,小久保,282031,兵庫県,明石市,小久保３丁目,2023[sanitize]09[sanitize]09,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,明石,小久保,282031,兵庫県,明石市,鳥羽,2023[sanitize]09[sanitize]09,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,明石,明舞,282031,兵庫県,明石市,松が丘１丁目,2023[sanitize]03[sanitize]31,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,明舞,282031,兵庫県,明石市,松が丘１丁目,2023[sanitize]06[sanitize]15,09,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,明舞,282031,兵庫県,明石市,松が丘１丁目,2023[sanitize]06[sanitize]15,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,明舞,282031,兵庫県,明石市,松が丘１丁目,2023[sanitize]06[sanitize]23,06,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,明舞,282031,兵庫県,明石市,松が丘１丁目,2023[sanitize]07[sanitize]25,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,明舞,282031,兵庫県,明石市,松が丘１丁目,2023[sanitize]08[sanitize]01,不明,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,明舞,282031,兵庫県,明石市,松が丘２丁目,2023[sanitize]07[sanitize]09,12,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,朝霧町,282031,兵庫県,明石市,東野町,2023[sanitize]11[sanitize]11,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,本町,282031,兵庫県,明石市,鍛治屋町,2023[sanitize]06[sanitize]20,12,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,明石,本町,282031,兵庫県,明石市,材木町,2023[sanitize]03[sanitize]19,00,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,明石,本町,282031,兵庫県,明石市,本町２丁目,2023[sanitize]03[sanitize]16,14,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,明石,東二見,282031,兵庫県,明石市,二見町東二見,2023[sanitize]03[sanitize]26,19,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,明石,東二見,282031,兵庫県,明石市,二見町西二見駅前３丁目,2023[sanitize]03[sanitize]01,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,明石,林崎,282031,兵庫県,明石市,林崎町２丁目,2023[sanitize]06[sanitize]19,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,江井島,282031,兵庫県,明石市,大久保町西島,2023[sanitize]10[sanitize]22,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,江井島,282031,兵庫県,明石市,大久保町西島,2023[sanitize]10[sanitize]28,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,藤江,282031,兵庫県,明石市,藤江,2023[sanitize]03[sanitize]01,13,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,藤江,282031,兵庫県,明石市,藤江,2023[sanitize]03[sanitize]30,09,一戸建住宅,その他,その他
窃盗,部品ねらい,明石,西二見,282031,兵庫県,明石市,魚住町清水,2023[sanitize]12[sanitize]30,23,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,西新町,282031,兵庫県,明石市,西新町３丁目,2023[sanitize]10[sanitize]27,00,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,西明石,282031,兵庫県,明石市,西明石南町３丁目,2023[sanitize]05[sanitize]16,15,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町清水,2022[sanitize]12[sanitize]25,14,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町清水,2023[sanitize]02[sanitize]14,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町清水,2023[sanitize]02[sanitize]20,23,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町清水,2023[sanitize]04[sanitize]29,00,道路上,その他,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町清水,2023[sanitize]05[sanitize]28,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町清水,2023[sanitize]11[sanitize]26,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,三木,大塚,282154,兵庫県,三木市,宿原,2023[sanitize]11[sanitize]14,19,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,三木,本町,282154,兵庫県,三木市,大村,2023[sanitize]06[sanitize]09,07,その他,駐車（輪）場,その他
窃盗,部品ねらい,三木,本町,282154,兵庫県,三木市,末広２丁目,2023[sanitize]09[sanitize]11,16,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,三木,緑が丘,282154,兵庫県,三木市,志染町青山４丁目,2023[sanitize]11[sanitize]12,06,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,三木,自由が丘,282154,兵庫県,三木市,志染町中自由が丘２丁目,2022[sanitize]10[sanitize]01,00,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,加東,天神,282286,兵庫県,加東市,横谷,2023[sanitize]11[sanitize]24,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,加東,天神,282286,兵庫県,加東市,横谷,2023[sanitize]11[sanitize]25,15,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,加東,社,282286,兵庫県,加東市,田中,2023[sanitize]09[sanitize]24,18,その他,その他,その他
窃盗,部品ねらい,加東,社,282286,兵庫県,加東市,山国,2023[sanitize]06[sanitize]26,06,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加西,中野,282201,兵庫県,加西市,中野町,2023[sanitize]02[sanitize]04,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加西,中野,282201,兵庫県,加西市,繁昌町,2023[sanitize]07[sanitize]31,08,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,加西,大村,282201,兵庫県,加西市,段下町,2022[sanitize]12[sanitize]25,00,その他,その他,その他
窃盗,部品ねらい,西脇,日野,282138,兵庫県,西脇市,西田町,2023[sanitize]08[sanitize]21,13,道路上,その他,その他
窃盗,部品ねらい,西脇,貴船,283657,兵庫県,多可町,八千代区仕出原,2023[sanitize]11[sanitize]17,16,その他,その他,その他
窃盗,部品ねらい,西脇,貴船,283657,兵庫県,多可町,八千代区下野間,2023[sanitize]01[sanitize]24,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,両荘,282103,兵庫県,加古川市,上荘町薬栗,2023[sanitize]04[sanitize]27,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,八幡,282103,兵庫県,加古川市,上荘町国包,2023[sanitize]01[sanitize]05,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,別府,282103,兵庫県,加古川市,別府町別府,2022[sanitize]12[sanitize]29,07,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,別府,282103,兵庫県,加古川市,別府町本町２丁目,2023[sanitize]02[sanitize]03,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,別府,282103,兵庫県,加古川市,別府町元町,2023[sanitize]01[sanitize]14,17,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2023[sanitize]07[sanitize]06,14,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2023[sanitize]09[sanitize]11,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2023[sanitize]09[sanitize]12,18,その他,その他,その他
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2023[sanitize]10[sanitize]21,09,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,土山,282103,兵庫県,加古川市,平岡町高畑,2023[sanitize]03[sanitize]04,14,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,土山,282103,兵庫県,加古川市,平岡町土山,2023[sanitize]10[sanitize]23,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,土山,282103,兵庫県,加古川市,平岡町山之上,2023[sanitize]06[sanitize]06,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町今福,2022[sanitize]05[sanitize]15,00,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町今福,2023[sanitize]10[sanitize]07,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町今福,2023[sanitize]11[sanitize]14,06,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町長田,2023[sanitize]08[sanitize]27,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,加古川,平津,282103,兵庫県,加古川市,東神吉町出河原,2023[sanitize]03[sanitize]05,20,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]02[sanitize]24,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]03[sanitize]15,07,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]04[sanitize]21,13,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]05[sanitize]10,09,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,志方東,282103,兵庫県,加古川市,志方町高畑,2023[sanitize]11[sanitize]15,10,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,加古川,本荘,283827,兵庫県,播磨町,北本荘５丁目,2023[sanitize]05[sanitize]22,20,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,加古川,本荘,283827,兵庫県,播磨町,北本荘６丁目,2023[sanitize]03[sanitize]28,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,本荘,283827,兵庫県,播磨町,宮北１丁目,2023[sanitize]06[sanitize]05,09,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,県農前,282103,兵庫県,加古川市,野口町北野,2023[sanitize]12[sanitize]23,05,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,加古川,県農前,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]01[sanitize]18,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,県農前,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]01[sanitize]20,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,神吉,282103,兵庫県,加古川市,東神吉町升田,2023[sanitize]08[sanitize]17,22,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,稲美,282103,兵庫県,加古川市,新神野２丁目,2022[sanitize]12[sanitize]31,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,稲美,283819,兵庫県,稲美町,加古,2023[sanitize]04[sanitize]22,09,その他,その他,ナンバープレート
窃盗,部品ねらい,加古川,稲美,283819,兵庫県,稲美町,国岡３丁目,2023[sanitize]07[sanitize]07,14,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,加古川,稲美,283819,兵庫県,稲美町,中村,2022[sanitize]12[sanitize]30,00,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,稲美,283819,兵庫県,稲美町,六分一,2023[sanitize]12[sanitize]15,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,野口,282103,兵庫県,加古川市,野口町坂元,2023[sanitize]04[sanitize]01,00,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,野口,282103,兵庫県,加古川市,野口町良野,2023[sanitize]03[sanitize]21,15,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,鳩里,282103,兵庫県,加古川市,加古川町稲屋,2023[sanitize]12[sanitize]08,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,加古川,鳩里,282103,兵庫県,加古川市,加古川町北在家,2023[sanitize]03[sanitize]14,08,その他,駐車（輪）場,その他
窃盗,部品ねらい,高砂,曽根,282162,兵庫県,高砂市,曽根町,2023[sanitize]03[sanitize]22,20,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高砂,曽根,282162,兵庫県,高砂市,曽根町,2023[sanitize]05[sanitize]20,08,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,高砂,曽根,282162,兵庫県,高砂市,曽根町,2023[sanitize]07[sanitize]05,21,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,高砂,米田,282162,兵庫県,高砂市,中島２丁目,2023[sanitize]05[sanitize]02,20,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高砂,米田,282162,兵庫県,高砂市,中島３丁目,2023[sanitize]02[sanitize]26,10,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高砂,荒井,282162,兵庫県,高砂市,荒井町新浜２丁目,2023[sanitize]08[sanitize]11,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,高砂,荒井,282162,兵庫県,高砂市,荒井町日之出町,2023[sanitize]01[sanitize]06,07,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,高砂,荒井,282162,兵庫県,高砂市,緑丘２丁目,2023[sanitize]01[sanitize]05,07,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,高砂,阿弥陀,282162,兵庫県,高砂市,阿弥陀１丁目,2023[sanitize]05[sanitize]24,07,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,高砂,阿弥陀,282162,兵庫県,高砂市,阿弥陀１丁目,2023[sanitize]09[sanitize]24,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,高砂,阿弥陀,282162,兵庫県,高砂市,阿弥陀町阿弥陀,2023[sanitize]01[sanitize]24,13,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高砂,阿弥陀,282162,兵庫県,高砂市,神爪５丁目,2023[sanitize]05[sanitize]20,12,一戸建住宅,駐車（輪）場,ナンバープレート
