罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,尼崎東,尼崎駅前,282022,兵庫県,尼崎市,長洲西通１丁目,2020/5/30,17,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,尼崎駅前,282022,兵庫県,尼崎市,長洲本通１丁目,2020/5/5,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,次屋３丁目,2020/9/28,0,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,西川２丁目,2020/6/4,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,額田町,2020/8/2,17,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,下坂部２丁目,2020/9/27,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,東塚口町１丁目,2020/2/6,20,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町６丁目,2020/11/27,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,戸ノ内町３丁目,2020/2/21,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町８丁目,2020/1/7,22,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町３丁目,2020/3/27,0,道路上,その他,施錠した,あり
窃盗,車上ねらい,尼崎北,生島,282022,兵庫県,尼崎市,大西町３丁目,2020/4/6,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘６丁目,2020/1/11,2,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘７丁目,2020/3/12,19,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,水堂町４丁目,2020/2/11,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘６丁目,2020/3/22,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫町３丁目,2020/10/21,8,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫町４丁目,2020/6/6,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町２丁目,2020/3/21,20,道路上,その他,施錠した,なし
窃盗,車上ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町３丁目,2020/6/25,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫豊町２丁目,2020/9/16,18,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,尾浜,282022,兵庫県,尼崎市,尾浜町１丁目,2020/2/21,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,三反田町２丁目,2020/5/20,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町１丁目,2020/3/29,15,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町１丁目,2020/6/9,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,北本町２丁目,2020/5/15,18,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,桜ケ丘１丁目,2020/1/19,11,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,野間７丁目,2020/4/18,15,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,野間７丁目,2020/10/24,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,野間北４丁目,2020/1/29,21,道路上,その他,施錠した,あり
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,南野北１丁目,2020/2/6,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,神津,282073,兵庫県,伊丹市,桑津１丁目,2020/9/1,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,北村,282073,兵庫県,伊丹市,北伊丹５丁目,2020/11/23,10,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,北村,282073,兵庫県,伊丹市,下河原３丁目,2020/5/20,21,道路上,その他,施錠した,あり
窃盗,車上ねらい,伊丹,北村,282073,兵庫県,伊丹市,下河原３丁目,2020/5/22,22,その他,その他,施錠した,あり
窃盗,車上ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,大鹿７丁目,2020/9/23,21,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽東４丁目,2020/2/6,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,野間北６丁目,2020/3/2,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,中野,282073,兵庫県,伊丹市,中野東１丁目,2020/5/17,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,伊丹,中野,282073,兵庫県,伊丹市,西野２丁目,2020/1/6,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,荒牧５丁目,2020/1/7,21,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,川西,日の出,282171,兵庫県,川西市,萩原台西３丁目,2020/6/30,12,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,川西,多田西,282171,兵庫県,川西市,多田院西２丁目,2020/5/15,19,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川西,山下,282171,兵庫県,川西市,西畦野字南山,2020/5/15,19,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,川西,山下,282171,兵庫県,川西市,一庫字中ノ坪,2020/10/11,15,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,高司１丁目,2020/5/21,14,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宝塚,山本,282146,兵庫県,宝塚市,山本西１丁目,2020/6/30,14,道路上,その他,施錠した,あり
窃盗,車上ねらい,宝塚,小林,282146,兵庫県,宝塚市,小林５丁目,2020/3/27,15,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,篠山,篠山,282219,兵庫県,丹波篠山市,池上,2020/8/18,10,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,篠山,篠山,282219,兵庫県,丹波篠山市,熊谷,2020/11/29,17,その他,その他,施錠した,あり
窃盗,車上ねらい,篠山,大芋,282219,兵庫県,丹波篠山市,福井,2020/3/11,12,その他,その他,施錠した,あり
窃盗,車上ねらい,篠山,大芋,282219,兵庫県,丹波篠山市,福井,2020/3/23,17,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,篠山,福住,282219,兵庫県,丹波篠山市,福住,2020/10/2,16,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,篠山,河内,282219,兵庫県,丹波篠山市,下板井,2020/1/18,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,篠山,大山,282219,兵庫県,丹波篠山市,大山下,2020/1/7,16,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,篠山,篠山口駅前,282219,兵庫県,丹波篠山市,住吉台,2020/12/13,17,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,篠山,城南,282219,兵庫県,丹波篠山市,北,2020/11/26,18,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,篠山,城南,282219,兵庫県,丹波篠山市,真南条中,2020/3/27,15,その他,その他,施錠した,あり
窃盗,車上ねらい,篠山,今田,282219,兵庫県,丹波篠山市,今田町上小野原,2020/3/14,17,道路上,その他,施錠した,なし
窃盗,車上ねらい,丹波,下滝,282235,兵庫県,丹波市,山南町青田,2020/1/14,16,道路上,その他,施錠した,あり
窃盗,車上ねらい,丹波,和田,282235,兵庫県,丹波市,山南町和田,2020/3/17,16,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,丹波,富田,282235,兵庫県,丹波市,山南町小野尻,2020/3/20,18,道路上,その他,施錠した,あり
窃盗,車上ねらい,丹波,佐治,282235,兵庫県,丹波市,青垣町沢野,2020/1/8,11,その他,その他,施錠した,あり
窃盗,車上ねらい,丹波,佐治,282235,兵庫県,丹波市,青垣町桧倉,2020/1/22,15,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,明石駅前,282031,兵庫県,明石市,大明石町１丁目,2020/8/31,17,道路上,その他,施錠した,なし
窃盗,車上ねらい,明石,明石駅前,282031,兵庫県,明石市,鷹匠町,2020/10/26,5,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,明石,西新町,282031,兵庫県,明石市,船上町,2020/4/29,17,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,明石,小久保,282031,兵庫県,明石市,野々上３丁目,2020/10/15,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,小久保,282031,兵庫県,明石市,松の内１丁目,2020/5/9,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,高丘,282031,兵庫県,明石市,大久保町山手台４丁目,2020/5/7,18,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,魚住,282031,兵庫県,明石市,魚住町清水,2020/12/16,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,魚住,282031,兵庫県,明石市,魚住町中尾,2020/8/1,17,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,魚住,282031,兵庫県,明石市,魚住町住吉２丁目,2020/8/1,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,朝霧町,282031,兵庫県,明石市,太寺２丁目,2020/10/15,18,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,明石,明舞,282031,兵庫県,明石市,松が丘１丁目,2020/8/25,22,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三木,大塚,282154,兵庫県,三木市,上の丸町,2019/12/25,9,道路上,その他,施錠した,あり
窃盗,車上ねらい,三木,大塚,282154,兵庫県,三木市,大塚,2020/1/18,14,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三木,大塚,282154,兵庫県,三木市,久留美,2020/2/3,5,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三木,大塚,282154,兵庫県,三木市,久留美,2020/2/4,5,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三木,本町,282154,兵庫県,三木市,大村１丁目,2020/1/18,21,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三木,本町,282154,兵庫県,三木市,末広２丁目,2020/1/17,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三木,別所,282154,兵庫県,三木市,別所町朝日ケ丘,2020/1/25,18,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三木,別所,282154,兵庫県,三木市,別所町石野,2020/7/9,14,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,三木,細川,282154,兵庫県,三木市,細川町垂穂,2020/4/22,14,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,三木,細川,282154,兵庫県,三木市,細川町細川中,2020/3/16,13,道路上,その他,施錠した,あり
窃盗,車上ねらい,三木,細川,282154,兵庫県,三木市,細川町瑞穂,2020/5/5,13,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,三木,口吉川,282154,兵庫県,三木市,口吉川町東中,2020/1/30,13,道路上,その他,施錠した,なし
窃盗,車上ねらい,三木,前田,282154,兵庫県,三木市,吉川町冨岡,2020/3/21,16,道路上,その他,施錠した,あり
窃盗,車上ねらい,三木,吉川,282154,兵庫県,三木市,吉川町金会,2020/7/29,15,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,三木,吉川,282154,兵庫県,三木市,吉川町長谷,2020/1/17,15,その他,その他,施錠した,あり
窃盗,車上ねらい,三木,吉川,282154,兵庫県,三木市,吉川町畑枝,2020/2/1,13,道路上,その他,施錠した,あり
窃盗,車上ねらい,三木,吉川,282154,兵庫県,三木市,吉川町湯谷,2020/10/4,14,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,加東,社,282286,兵庫県,加東市,家原,2020/3/2,15,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加東,社,282286,兵庫県,加東市,窪田,2020/5/11,20,道路上,その他,施錠した,あり
窃盗,車上ねらい,加東,社,282286,兵庫県,加東市,社,2020/2/14,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加東,社,282286,兵庫県,加東市,社,2020/2/20,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加東,社,282286,兵庫県,加東市,社,2020/3/9,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加東,福田,282286,兵庫県,加東市,西古瀬,2020/3/16,7,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加東,三草,282286,兵庫県,加東市,木梨,2020/2/15,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,加東,三草,282286,兵庫県,加東市,木梨,2020/8/23,14,道路上,その他,施錠した,あり
窃盗,車上ねらい,加東,滝野,282286,兵庫県,加東市,下滝野,2020/1/19,12,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,加東,滝野,282286,兵庫県,加東市,下滝野,2020/1/25,15,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,加東,吉井,282286,兵庫県,加東市,新定,2020/10/16,1,道路上,その他,施錠した,あり
窃盗,車上ねらい,加東,秋津,282286,兵庫県,加東市,黒谷,2020/2/6,11,道路上,その他,施錠した,なし
窃盗,車上ねらい,加西,富田,282201,兵庫県,加西市,窪田町,2020/12/19,17,道路上,その他,施錠した,なし
窃盗,車上ねらい,加西,賀茂,282201,兵庫県,加西市,山下町,2020/1/11,17,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,加西,賀茂,282201,兵庫県,加西市,山下町,2020/1/25,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加西,賀茂,282201,兵庫県,加西市,山下町,2020/2/13,16,道路上,その他,施錠した,あり
窃盗,車上ねらい,加西,三口,282201,兵庫県,加西市,三口町,2020/3/21,13,その他,その他,施錠した,あり
窃盗,車上ねらい,加西,網引,282201,兵庫県,加西市,田原町,2020/7/19,1,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加西,中野,282201,兵庫県,加西市,中野町,2020/6/14,1,道路上,その他,施錠した,あり
窃盗,車上ねらい,加西,富合,282201,兵庫県,加西市,別府町,2020/2/15,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加西,富合,282201,兵庫県,加西市,別府町,2020/5/23,15,その他,その他,施錠した,あり
窃盗,車上ねらい,加西,鴨谷,282201,兵庫県,加西市,中富町,2020/6/11,14,道路上,その他,施錠した,あり
