罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,西立花町４丁目,2021[sanitize]07[sanitize]11,22,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,竹谷,282022,兵庫県,尼崎市,神田中通６丁目,2021[sanitize]09[sanitize]13,07,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎南,西難波,282022,兵庫県,尼崎市,西難波町２丁目,2021[sanitize]10[sanitize]13,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,西難波,282022,兵庫県,尼崎市,東難波町１丁目,2021[sanitize]08[sanitize]28,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎南,西難波,282022,兵庫県,尼崎市,東難波町３丁目,2021[sanitize]04[sanitize]03,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎南,西難波,282022,兵庫県,尼崎市,東難波町３丁目,2021[sanitize]09[sanitize]13,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部１丁目,2021[sanitize]02[sanitize]05,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部１丁目,2021[sanitize]03[sanitize]16,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部２丁目,2021[sanitize]04[sanitize]02,08,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部２丁目,2021[sanitize]07[sanitize]07,20,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,小中島１丁目,2021[sanitize]07[sanitize]01,07,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,久々知３丁目,2021[sanitize]06[sanitize]06,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,下坂部１丁目,2021[sanitize]04[sanitize]08,08,その他,その他,施錠せず,なし
窃盗,車上ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,下坂部２丁目,2021[sanitize]07[sanitize]19,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,下坂部３丁目,2020[sanitize]12[sanitize]22,13,道路上,その他,施錠した,なし
窃盗,車上ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町４丁目,2021[sanitize]04[sanitize]13,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町４丁目,2021[sanitize]12[sanitize]12,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町６丁目,2021[sanitize]02[sanitize]07,19,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,尼崎東,尼崎駅前,282022,兵庫県,尼崎市,長洲西通１丁目,2021[sanitize]09[sanitize]09,06,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,尼崎駅前,282022,兵庫県,尼崎市,長洲西通１丁目,2021[sanitize]11[sanitize]27,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,尼崎駅前,282022,兵庫県,尼崎市,長洲本通１丁目,2021[sanitize]05[sanitize]30,09,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,尼崎駅前,282022,兵庫県,尼崎市,長洲本通１丁目,2021[sanitize]07[sanitize]24,08,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎東,常光寺,282022,兵庫県,尼崎市,常光寺３丁目,2021[sanitize]07[sanitize]23,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,常光寺,282022,兵庫県,尼崎市,常光寺４丁目,2021[sanitize]07[sanitize]24,05,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,今福２丁目,2021[sanitize]06[sanitize]04,03,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬北新町２丁目,2021[sanitize]06[sanitize]08,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬本町１丁目,2021[sanitize]01[sanitize]15,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬本町１丁目,2021[sanitize]12[sanitize]11,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬寺島１丁目,2021[sanitize]11[sanitize]22,05,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2021[sanitize]03[sanitize]16,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2021[sanitize]03[sanitize]25,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2021[sanitize]04[sanitize]09,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2021[sanitize]06[sanitize]22,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2021[sanitize]08[sanitize]06,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2021[sanitize]09[sanitize]29,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,次屋１丁目,2021[sanitize]11[sanitize]13,07,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,浜２丁目,2021[sanitize]04[sanitize]24,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,次屋３丁目,2021[sanitize]06[sanitize]25,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,次屋３丁目,2021[sanitize]08[sanitize]13,13,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,西川２丁目,2021[sanitize]07[sanitize]26,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,稲川橋,282022,兵庫県,尼崎市,杭瀬南新町３丁目,2021[sanitize]10[sanitize]24,19,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,稲川橋,282022,兵庫県,尼崎市,長洲中通２丁目,2021[sanitize]07[sanitize]25,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,東園田町２丁目,2021[sanitize]08[sanitize]22,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,東園田町２丁目,2021[sanitize]09[sanitize]20,02,道路上,その他,施錠した,なし
窃盗,車上ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,東園田町２丁目,2021[sanitize]12[sanitize]19,02,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,西長洲,282022,兵庫県,尼崎市,西長洲町３丁目,2021[sanitize]04[sanitize]04,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,長洲,282022,兵庫県,尼崎市,長洲西通２丁目,2021[sanitize]03[sanitize]06,12,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,長洲,282022,兵庫県,尼崎市,長洲本通２丁目,2021[sanitize]07[sanitize]16,16,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,長洲,282022,兵庫県,尼崎市,金楽寺町２丁目,2021[sanitize]06[sanitize]16,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,食満,282022,兵庫県,尼崎市,猪名寺２丁目,2021[sanitize]11[sanitize]18,22,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,水堂町４丁目,2021[sanitize]06[sanitize]28,17,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘４丁目,2021[sanitize]10[sanitize]31,21,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘８丁目,2021[sanitize]05[sanitize]04,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘８丁目,2021[sanitize]12[sanitize]19,08,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１０丁目,2021[sanitize]04[sanitize]21,03,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１０丁目,2021[sanitize]11[sanitize]27,13,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１１丁目,2021[sanitize]04[sanitize]19,20,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,塚口北,282022,兵庫県,尼崎市,富松町１丁目,2021[sanitize]01[sanitize]07,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,塚口北,282022,兵庫県,尼崎市,富松町２丁目,2021[sanitize]06[sanitize]18,14,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,塚口北,282022,兵庫県,尼崎市,富松町４丁目,2021[sanitize]05[sanitize]14,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎北,塚口北,282022,兵庫県,尼崎市,富松町４丁目,2021[sanitize]12[sanitize]15,14,道路上,その他,施錠した,なし
窃盗,車上ねらい,尼崎北,塚口北,282022,兵庫県,尼崎市,武庫之荘東２丁目,2021[sanitize]02[sanitize]24,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,塚口北,282022,兵庫県,尼崎市,武庫之荘本町３丁目,2021[sanitize]04[sanitize]22,21,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町６丁目,2021[sanitize]11[sanitize]26,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町７丁目,2021[sanitize]01[sanitize]05,17,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,尼崎北,塚口西,282022,兵庫県,尼崎市,塚口町４丁目,2021[sanitize]01[sanitize]03,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎北,尾浜,282022,兵庫県,尼崎市,尾浜町３丁目,2020[sanitize]12[sanitize]31,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,尾浜,282022,兵庫県,尼崎市,南塚口町６丁目,2021[sanitize]07[sanitize]31,06,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１丁目,2021[sanitize]06[sanitize]19,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１丁目,2021[sanitize]06[sanitize]29,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１丁目,2021[sanitize]07[sanitize]24,16,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１丁目,2021[sanitize]07[sanitize]31,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘１丁目,2021[sanitize]08[sanitize]30,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘２丁目,2021[sanitize]09[sanitize]16,02,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘４丁目,2021[sanitize]07[sanitize]24,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘７丁目,2021[sanitize]01[sanitize]31,21,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘７丁目,2021[sanitize]07[sanitize]07,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘本町２丁目,2021[sanitize]12[sanitize]23,20,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎北,生島,282022,兵庫県,尼崎市,大西町２丁目,2021[sanitize]12[sanitize]09,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,生島,282022,兵庫県,尼崎市,立花町３丁目,2021[sanitize]05[sanitize]21,01,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,生島,282022,兵庫県,尼崎市,立花町３丁目,2021[sanitize]12[sanitize]22,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,生島,282022,兵庫県,尼崎市,南武庫之荘２丁目,2021[sanitize]12[sanitize]05,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,生島,282022,兵庫県,尼崎市,栗山町１丁目,2021[sanitize]04[sanitize]02,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町２丁目,2021[sanitize]12[sanitize]09,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町４丁目,2021[sanitize]06[sanitize]14,21,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町１丁目,2021[sanitize]07[sanitize]27,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町２丁目,2021[sanitize]06[sanitize]16,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町３丁目,2021[sanitize]06[sanitize]20,08,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,南武庫之荘２丁目,2021[sanitize]05[sanitize]22,13,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,南武庫之荘３丁目,2021[sanitize]07[sanitize]18,00,その他,その他,施錠せず,なし
窃盗,車上ねらい,尼崎北,西昆陽,282022,兵庫県,尼崎市,西昆陽３丁目,2021[sanitize]05[sanitize]17,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫町１丁目,2021[sanitize]07[sanitize]19,07,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫町４丁目,2021[sanitize]02[sanitize]01,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町１丁目,2021[sanitize]02[sanitize]09,14,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町１丁目,2021[sanitize]03[sanitize]19,15,その他,その他,施錠せず,なし
窃盗,車上ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町２丁目,2021[sanitize]05[sanitize]18,07,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,,2021[sanitize]01[sanitize]02,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町１丁目,2021[sanitize]11[sanitize]23,13,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町３丁目,2021[sanitize]07[sanitize]01,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町４丁目,2021[sanitize]09[sanitize]11,10,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町５丁目,2021[sanitize]06[sanitize]19,07,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎北,,282171,兵庫県,川西市,多田院西２丁目,2021[sanitize]01[sanitize]04,23,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,中野,282073,兵庫県,伊丹市,中野北４丁目,2021[sanitize]07[sanitize]26,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,中野,282073,兵庫県,伊丹市,中野西４丁目,2021[sanitize]08[sanitize]20,09,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,中野,282073,兵庫県,伊丹市,西野１丁目,2021[sanitize]05[sanitize]04,18,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,なし
窃盗,車上ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹１丁目,2021[sanitize]05[sanitize]25,08,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹２丁目,2021[sanitize]01[sanitize]07,23,その他,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹３丁目,2021[sanitize]09[sanitize]19,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,東有岡１丁目,2021[sanitize]03[sanitize]23,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,東有岡１丁目,2021[sanitize]07[sanitize]16,08,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,東有岡１丁目,2021[sanitize]11[sanitize]28,20,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,伊丹,北村,282073,兵庫県,伊丹市,北園３丁目,2021[sanitize]10[sanitize]27,23,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,北村,282073,兵庫県,伊丹市,高台５丁目,2021[sanitize]10[sanitize]07,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽８丁目,2021[sanitize]12[sanitize]23,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽池１丁目,2021[sanitize]11[sanitize]25,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽北１丁目,2021[sanitize]01[sanitize]16,05,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽東４丁目,2021[sanitize]10[sanitize]04,13,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽南１丁目,2021[sanitize]01[sanitize]23,13,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽南４丁目,2021[sanitize]12[sanitize]23,00,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻１丁目,2021[sanitize]06[sanitize]15,10,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻２丁目,2021[sanitize]10[sanitize]10,19,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻４丁目,2021[sanitize]01[sanitize]15,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻４丁目,2021[sanitize]01[sanitize]18,12,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,寺本４丁目,2021[sanitize]03[sanitize]21,01,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,稲野,282073,兵庫県,伊丹市,御願塚７丁目,2021[sanitize]05[sanitize]15,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,大鹿７丁目,2021[sanitize]04[sanitize]24,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,大鹿７丁目,2021[sanitize]06[sanitize]12,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,荻野３丁目,2021[sanitize]01[sanitize]15,20,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,荻野西１丁目,2021[sanitize]11[sanitize]29,02,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,車塚１丁目,2021[sanitize]03[sanitize]16,07,その他,その他,施錠せず,なし
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,車塚２丁目,2021[sanitize]10[sanitize]13,06,道路上,その他,施錠せず,なし
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,野間２丁目,2021[sanitize]12[sanitize]23,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,野間２丁目,2021[sanitize]12[sanitize]23,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,野間７丁目,2021[sanitize]12[sanitize]19,15,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,堀池２丁目,2021[sanitize]03[sanitize]25,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央１丁目,2021[sanitize]04[sanitize]08,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央２丁目,2021[sanitize]12[sanitize]20,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央４丁目,2021[sanitize]06[sanitize]06,08,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,西台３丁目,2021[sanitize]12[sanitize]19,13,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,宮ノ前３丁目,2021[sanitize]10[sanitize]21,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,中央町,2021[sanitize]10[sanitize]12,03,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,中央町,2021[sanitize]11[sanitize]21,17,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,寺畑１丁目,2021[sanitize]10[sanitize]27,06,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,花屋敷２丁目,2021[sanitize]10[sanitize]27,12,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川西,久代,282171,兵庫県,川西市,久代１丁目,2021[sanitize]09[sanitize]09,14,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川西,久代,282171,兵庫県,川西市,久代１丁目,2021[sanitize]09[sanitize]09,23,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川西,久代,282171,兵庫県,川西市,久代５丁目,2021[sanitize]10[sanitize]27,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,川西,加茂,282171,兵庫県,川西市,栄根１丁目,2021[sanitize]12[sanitize]19,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川西,加茂,282171,兵庫県,川西市,栄根２丁目,2021[sanitize]01[sanitize]25,22,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,川西,加茂,282171,兵庫県,川西市,栄根２丁目,2021[sanitize]09[sanitize]09,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川西,加茂,282171,兵庫県,川西市,下加茂１丁目,2021[sanitize]09[sanitize]14,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,川西,多田東,282171,兵庫県,川西市,多田桜木２丁目,2021[sanitize]02[sanitize]28,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,多田西,282171,兵庫県,川西市,多田院１丁目,2021[sanitize]09[sanitize]18,21,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,川西,多田西,282171,兵庫県,川西市,南野坂２丁目,2021[sanitize]10[sanitize]07,20,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川西,小花,282171,兵庫県,川西市,小戸２丁目,2021[sanitize]11[sanitize]03,20,一戸建住宅,駐車（輪）場,施錠せず,なし
