罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,現金以外の主な被害品
窃盗,部品ねらい,高砂,曽根,282162,兵庫県,高砂市,曽根町,2017-05-01,00,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高砂,曽根,282162,兵庫県,高砂市,曽根町,2018-02-20,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高砂,曽根,282162,兵庫県,高砂市,曽根町,2018-03-10,21,その他,その他
窃盗,部品ねらい,高砂,曽根,282162,兵庫県,高砂市,曽根町,2018-08-09,16,その他,その他
窃盗,部品ねらい,高砂,曽根,282162,兵庫県,高砂市,中筋４丁目,2018-02-19,20,一戸建住宅,ナンバープレート
窃盗,部品ねらい,姫路,大手前,282014,兵庫県,姫路市,本町,2018-06-26,17,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,伊伝居,2018-09-28,23,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,駅前町,2018-01-26,21,道路上,ナンバープレート
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,駅前町,2018-09-15,10,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,阿保,2018-06-21,16,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,南畝町１丁目,2018-06-30,09,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,安田４丁目,2018-06-29,17,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,北条宮の町,2018-09-05,22,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,北条宮の町,2018-10-29,15,駐車（輪）場,その他
窃盗,部品ねらい,姫路,城南,282014,兵庫県,姫路市,塩町,2018-07-28,19,その他,その他
窃盗,部品ねらい,姫路,天神前,282014,兵庫県,姫路市,市川台１丁目,2017-12-30,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,天神前,282014,兵庫県,姫路市,東郷町,2018-03-08,11,駐車（輪）場,その他
窃盗,部品ねらい,姫路,天神前,282014,兵庫県,姫路市,日出町３丁目,2017-12-22,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,八代,282014,兵庫県,姫路市,新在家中の町,2018-01-07,15,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,八代,282014,兵庫県,姫路市,八代東光寺町,2018-05-15,20,駐車（輪）場,その他
窃盗,部品ねらい,姫路,野里,282014,兵庫県,姫路市,白国１丁目,2018-07-21,10,駐車（輪）場,その他
窃盗,部品ねらい,姫路,野里駅前,282014,兵庫県,姫路市,野里,2018-03-28,08,駐車（輪）場,その他
窃盗,部品ねらい,姫路,野里駅前,282014,兵庫県,姫路市,保城,2018-04-19,17,その他,その他
窃盗,部品ねらい,姫路,野里駅前,282014,兵庫県,姫路市,保城,2018-05-18,11,駐車（輪）場,その他
窃盗,部品ねらい,姫路,野里駅前,282014,兵庫県,姫路市,保城,2018-05-31,22,駐車（輪）場,なし
窃盗,部品ねらい,姫路,花田,282014,兵庫県,姫路市,花田町勅旨,2018-10-24,17,駐車（輪）場,その他
窃盗,部品ねらい,姫路,豊国,282014,兵庫県,姫路市,青山１丁目,2018-10-16,20,駐車（輪）場,その他
窃盗,部品ねらい,姫路,豊国,282014,兵庫県,姫路市,飾東町佐良和,2018-01-13,08,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,八重畑,282014,兵庫県,姫路市,飾東町小原,2018-02-03,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,仁豊野,282014,兵庫県,姫路市,砥堀,2018-07-20,12,その他,その他
窃盗,部品ねらい,姫路,豊富,282014,兵庫県,姫路市,豊富町甲丘１丁目,2017-10-01,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,船津,282014,兵庫県,姫路市,船津町,2018-01-30,12,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,姫路,船津,282014,兵庫県,姫路市,船津町,2018-07-11,11,駐車（輪）場,その他
窃盗,部品ねらい,姫路,飾西,282014,兵庫県,姫路市,青山６丁目,2018-02-23,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,飾西,282014,兵庫県,姫路市,上手野,2018-06-19,18,その他,その他
窃盗,部品ねらい,姫路,飾西,282014,兵庫県,姫路市,川西台,2018-09-01,18,駐車（輪）場,その他
窃盗,部品ねらい,姫路,飾西,282014,兵庫県,姫路市,青山北１丁目,2018-06-01,08,駐車（輪）場,その他
窃盗,部品ねらい,姫路,西脇,282014,兵庫県,姫路市,西脇,2018-07-26,19,一戸建住宅,ナンバープレート
窃盗,部品ねらい,姫路,田寺,282014,兵庫県,姫路市,辻井３丁目,2015-08-01,00,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,田寺,282014,兵庫県,姫路市,御立北３丁目,2018-01-28,16,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,姫路,田寺,282014,兵庫県,姫路市,田寺東２丁目,2018-02-17,22,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,田寺,282014,兵庫県,姫路市,御立東２丁目,2018-07-13,21,道路上,その他
窃盗,部品ねらい,姫路,書写,282014,兵庫県,姫路市,書写,2018-06-15,11,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,姫路,書写,282014,兵庫県,姫路市,菅生台,2017-02-01,18,駐車（輪）場,その他
窃盗,部品ねらい,姫路,莇野,282014,兵庫県,姫路市,夢前町莇野,2018-09-06,17,駐車（輪）場,その他
窃盗,部品ねらい,姫路,林田,282014,兵庫県,姫路市,林田町林谷,2018-09-13,22,その他,ナンバープレート
窃盗,部品ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町香呂,2018-01-24,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町溝口,2018-05-01,16,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,大塩,282014,兵庫県,姫路市,大塩町,2018-07-23,01,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,大塩,282014,兵庫県,姫路市,大塩町汐咲１丁目,2018-10-05,10,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,的形,282014,兵庫県,姫路市,的形町的形,2018-04-07,11,道路上,ナンバープレート
窃盗,部品ねらい,飾磨,八木,282014,兵庫県,姫路市,木場前中町,2018-02-03,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,八木,282014,兵庫県,姫路市,木場前中町,2018-03-19,07,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,飾磨,東山,282014,兵庫県,姫路市,北原,2017-12-28,17,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,東山,282014,兵庫県,姫路市,東山,2018-02-11,03,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,東山,282014,兵庫県,姫路市,東山,2018-10-10,18,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2017-12-22,14,その他,その他
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2018-01-08,23,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2018-07-24,18,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2018-10-04,08,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2018-11-02,07,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町寺家１丁目,2018-02-28,16,その他,その他
窃盗,部品ねらい,飾磨,妻鹿,282014,兵庫県,姫路市,飾磨区妻鹿,2018-03-10,18,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区英賀,2018-07-09,19,その他,その他
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区中島,2018-04-03,07,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区野田町,2018-07-24,10,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,清水,282014,兵庫県,姫路市,飾磨区恵美酒,2018-07-25,20,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,清水,282014,兵庫県,姫路市,飾磨区清水,2018-08-17,19,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,清水,282014,兵庫県,姫路市,飾磨区三宅１丁目,2018-06-07,21,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,宮,282014,兵庫県,姫路市,飾磨区中島,2018-10-26,08,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,宮,282014,兵庫県,姫路市,飾磨区細江,2018-02-20,10,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,宮,282014,兵庫県,姫路市,飾磨区細江,2018-02-22,11,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,宮,282014,兵庫県,姫路市,飾磨区細江,2018-09-21,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,宮,282014,兵庫県,姫路市,飾磨区細江,2018-10-19,18,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区今在家４丁目,2018-09-16,16,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,坊勢,282014,兵庫県,姫路市,家島町坊勢,2017-09-15,17,その他,その他
窃盗,部品ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区英賀,2018-07-16,20,その他,その他
窃盗,部品ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区中浜町２丁目,2017-03-20,15,一戸建住宅,ナンバープレート
窃盗,部品ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区中浜町３丁目,2018-08-17,23,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,手柄,282014,兵庫県,姫路市,延末,2018-11-16,18,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,今宿,282014,兵庫県,姫路市,東今宿３丁目,2018-06-02,01,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,今宿,282014,兵庫県,姫路市,東今宿６丁目,2018-07-19,00,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,御国野,282014,兵庫県,姫路市,四郷町東阿保,2018-02-23,20,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,別所,282014,兵庫県,姫路市,別所町北宿,2018-05-16,23,一戸建住宅,ナンバープレート
窃盗,部品ねらい,飾磨,別所,282014,兵庫県,姫路市,別所町北宿,2018-06-13,23,一戸建住宅,その他
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,岡田,2018-06-19,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,玉手２丁目,2018-08-26,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,玉手４丁目,2018-09-21,19,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,網干,東芝前,282014,兵庫県,姫路市,網干区津市場,2018-01-01,19,駐車（輪）場,その他
窃盗,部品ねらい,網干,天満,282014,兵庫県,姫路市,大津区大津町２丁目,2018-07-10,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,網干,吉美,282014,兵庫県,姫路市,大津区恵美酒町２丁目,不明,不明,駐車（輪）場,その他
窃盗,部品ねらい,網干,吉美,282014,兵庫県,姫路市,大津区勘兵衛町１丁目,2018-07-03,不明,その他,その他
窃盗,部品ねらい,網干,吉美,282014,兵庫県,姫路市,大津区新町２丁目,2018-09-14,13,駐車（輪）場,その他
窃盗,部品ねらい,網干,吉美,282014,兵庫県,姫路市,大津区天神町２丁目,2018-09-21,16,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,網干,吉美,282014,兵庫県,姫路市,網干区北新在家,2018-03-30,18,駐車（輪）場,その他
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区吾妻町１丁目,2018-03-16,18,駐車（輪）場,その他
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区大町２丁目,2018-06-14,07,道路上,ナンバープレート
窃盗,部品ねらい,網干,八幡,282014,兵庫県,姫路市,広畑区蒲田３丁目,2018-06-28,13,駐車（輪）場,その他
窃盗,部品ねらい,網干,八幡,282014,兵庫県,姫路市,広畑区蒲田５丁目,2018-08-08,18,駐車（輪）場,その他
窃盗,部品ねらい,網干,八幡,282014,兵庫県,姫路市,広畑区夢前町１丁目,2018-05-05,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,福崎,福崎駅前,284432,兵庫県,福崎町,馬田,2018-06-10,09,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,福崎,福崎駅前,284432,兵庫県,福崎町,馬田,2018-09-03,07,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,福崎,福崎駅前,284432,兵庫県,福崎町,高岡,2018-03-25,20,その他,その他
窃盗,部品ねらい,福崎,福崎駅前,284432,兵庫県,福崎町,八千種,2018-12-04,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,福崎,福崎東,284432,兵庫県,福崎町,西田原,2018-03-16,22,駐車（輪）場,その他
窃盗,部品ねらい,福崎,福崎東,284432,兵庫県,福崎町,東田原,2018-05-29,00,一戸建住宅,ナンバープレート
窃盗,部品ねらい,福崎,福崎東,284432,兵庫県,福崎町,南田原,2017-12-31,17,駐車（輪）場,その他
窃盗,部品ねらい,福崎,寺前,284467,兵庫県,神河町,寺前,2018-01-07,11,一戸建住宅,カーナビ
窃盗,部品ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町末政,2013-08-15,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町堂本,2018-11-25,19,一戸建住宅,ナンバープレート
窃盗,部品ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町中村,2018-04-04,09,駐車（輪）場,その他
窃盗,部品ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町中村,2018-07-05,07,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,大住寺,282294,兵庫県,たつの市,神岡町東觜崎,2018-05-04,15,駐車（輪）場,その他
窃盗,部品ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町北山,2018-11-01,00,その他,その他
窃盗,部品ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町北山,2018-11-10,12,その他,タイヤ・ホイール
窃盗,部品ねらい,たつの,神部,282294,兵庫県,たつの市,揖保川町山津屋,2018-06-13,15,駐車（輪）場,その他
窃盗,部品ねらい,たつの,斑鳩,284645,兵庫県,太子町,糸井,2018-04-10,00,一戸建住宅,ナンバープレート
窃盗,部品ねらい,たつの,斑鳩,284645,兵庫県,太子町,老原,2017-09-01,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,斑鳩,284645,兵庫県,太子町,立岡,2018-01-01,03,一戸建住宅,ナンバープレート
窃盗,部品ねらい,たつの,太田,284645,兵庫県,太子町,太田,2018-09-08,17,一戸建住宅,その他
窃盗,部品ねらい,たつの,太田,284645,兵庫県,太子町,天満山,2017-12-31,08,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,太田,284645,兵庫県,太子町,原,2018-09-12,10,その他,その他
窃盗,部品ねらい,たつの,室津,282294,兵庫県,たつの市,御津町室津,2018-01-01,07,駐車（輪）場,その他
窃盗,部品ねらい,相生,相生駅前,282081,兵庫県,相生市,本郷町,2018-10-31,08,駐車（輪）場,その他
窃盗,部品ねらい,赤穂,赤穂駅前,282120,兵庫県,赤穂市,細野町,2018-12-24,15,その他,ナンバープレート
窃盗,部品ねらい,赤穂,大橋,282120,兵庫県,赤穂市,加里屋中洲３丁目,2018-03-16,10,一戸建住宅,ナンバープレート
窃盗,部品ねらい,赤穂,大橋,282120,兵庫県,赤穂市,中広,2018-07-02,20,駐車（輪）場,その他
窃盗,部品ねらい,佐用,佐用,285013,兵庫県,佐用町,長尾,2018-03-27,17,駐車（輪）場,その他
窃盗,部品ねらい,宍粟,山崎中央,282278,兵庫県,宍粟市,山崎町上寺,2018-02-04,12,一戸建住宅,その他
窃盗,部品ねらい,宍粟,山崎中央,282278,兵庫県,宍粟市,山崎町上寺,2018-02-05,16,一戸建住宅,その他
窃盗,部品ねらい,宍粟,山崎中央,282278,兵庫県,宍粟市,山崎町鹿沢,2018-09-05,17,駐車（輪）場,その他
窃盗,部品ねらい,宍粟,山崎中央,282278,兵庫県,宍粟市,山崎町庄能,2018-02-04,09,一戸建住宅,その他
窃盗,部品ねらい,朝来,上早田,282251,兵庫県,朝来市,山東町和賀,2018-08-25,19,一戸建住宅,その他
窃盗,部品ねらい,朝来,生野駅前,282251,兵庫県,朝来市,生野町真弓,2018-01-16,08,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,養父,八鹿駅前,282227,兵庫県,養父市,八鹿町八鹿,2018-06-25,16,その他,その他
窃盗,部品ねらい,養父,八鹿駅前,282227,兵庫県,養父市,八鹿町八鹿,2018-11-24,18,その他,その他
窃盗,部品ねらい,養父,養父,282227,兵庫県,養父市,堀畑,2018-05-02,19,駐車（輪）場,その他
窃盗,部品ねらい,豊岡南,中谷,282090,兵庫県,豊岡市,百合地,2018-07-06,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,豊岡南,上石,282090,兵庫県,豊岡市,日高町上石,2018-07-06,09,道路上,ナンバープレート
窃盗,部品ねらい,美方,湯舟,285862,兵庫県,新温泉町,湯,2018-04-28,11,その他,ナンバープレート
窃盗,部品ねらい,洲本,内町,282057,兵庫県,洲本市,本町３丁目,2018-06-22,18,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,洲本,内膳,282057,兵庫県,洲本市,納,2018-09-29,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,淡路,仮屋,282260,兵庫県,淡路市,久留麻,2018-06-22,22,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,淡路,育波,282260,兵庫県,淡路市,育波,2018-04-01,09,駐車（輪）場,その他
窃盗,部品ねらい,淡路,育波,282260,兵庫県,淡路市,室津,2018-03-09,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,淡路,富島,282260,兵庫県,淡路市,斗ノ内,2017-12-24,15,その他,その他
窃盗,部品ねらい,淡路,浦,282260,兵庫県,淡路市,浦,2018-06-22,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,淡路,浦,282260,兵庫県,淡路市,大磯,2018-01-19,23,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,淡路,尾崎,282260,兵庫県,淡路市,郡家,2018-07-27,17,その他,その他
窃盗,部品ねらい,淡路,志筑,282260,兵庫県,淡路市,大谷,2018-06-22,09,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,淡路,志筑,282260,兵庫県,淡路市,志筑,2018-05-05,10,その他,その他
窃盗,部品ねらい,淡路,塩田,282260,兵庫県,淡路市,塩尾,2018-04-01,00,その他,その他
窃盗,部品ねらい,淡路,生穂,282260,兵庫県,淡路市,生穂,2018-06-22,22,駐車（輪）場,なし
窃盗,部品ねらい,南あわじ,八木,282243,兵庫県,南あわじ市,八木鳥井,2017-12-31,12,一戸建住宅,その他
窃盗,部品ねらい,南あわじ,八木,282243,兵庫県,南あわじ市,八木鳥井,2018-07-09,16,道路上,その他
窃盗,部品ねらい,南あわじ,広田,282243,兵庫県,南あわじ市,広田広田,2018-09-26,20,駐車（輪）場,その他
窃盗,部品ねらい,南あわじ,阿万西,282243,兵庫県,南あわじ市,阿万塩屋町,2018-10-16,21,一戸建住宅,ナンバープレート
窃盗,部品ねらい,南あわじ,阿万西,282243,兵庫県,南あわじ市,阿万吹上町,2017-12-20,00,その他,その他
窃盗,部品ねらい,南あわじ,灘,282243,兵庫県,南あわじ市,灘仁頃,2018-07-09,12,その他,その他
