罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2023[sanitize]01[sanitize]10,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2023[sanitize]11[sanitize]11,14,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2023[sanitize]11[sanitize]21,15,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,稲美,283819,兵庫県,稲美町,中村,2023[sanitize]03[sanitize]15,19,一戸建住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,加古川,稲美東,283819,兵庫県,稲美町,蛸草,2023[sanitize]12[sanitize]11,20,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,加古川,野口,282103,兵庫県,加古川市,野口町野口,2023[sanitize]01[sanitize]05,18,その他,駐車（輪）場,キーなし,あり,その他
窃盗,オートバイ盗,高砂,伊保,282162,兵庫県,高砂市,伊保東１丁目,2022[sanitize]12[sanitize]31,18,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,高砂,伊保,282162,兵庫県,高砂市,伊保港町１丁目,2023[sanitize]02[sanitize]13,09,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,高砂,伊保,282162,兵庫県,高砂市,梅井５丁目,2023[sanitize]03[sanitize]22,22,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,高砂,曽根,282162,兵庫県,高砂市,曽根町,2022[sanitize]01[sanitize]01,00,その他,その他,キーなし,なし,その他
窃盗,オートバイ盗,高砂,曽根,282162,兵庫県,高砂市,曽根町,2023[sanitize]09[sanitize]30,02,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,高砂,阿弥陀,282162,兵庫県,高砂市,阿弥陀町南池,2023[sanitize]02[sanitize]25,23,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,姫路,京口,282014,兵庫県,姫路市,睦町,2023[sanitize]09[sanitize]02,16,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,姫路,八代,282014,兵庫県,姫路市,梅ケ谷町,2023[sanitize]08[sanitize]25,18,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,姫路,塚本,282014,兵庫県,姫路市,夢前町塚本,2023[sanitize]03[sanitize]03,01,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,姫路,大手前,282014,兵庫県,姫路市,本町,2023[sanitize]03[sanitize]30,17,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,姫路,姫路駅前,282014,兵庫県,姫路市,南町,2023[sanitize]06[sanitize]29,22,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,姫路,姫路駅南,282014,兵庫県,姫路市,豊沢町,2023[sanitize]09[sanitize]30,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,姫路,姫路駅南,282014,兵庫県,姫路市,南駅前町,2023[sanitize]10[sanitize]09,08,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,姫路,書写,282014,兵庫県,姫路市,書写,2023[sanitize]09[sanitize]09,02,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,姫路,田寺,282014,兵庫県,姫路市,御立西４丁目,2022[sanitize]10[sanitize]12,08,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,姫路,田寺,282014,兵庫県,姫路市,御立西５丁目,2023[sanitize]08[sanitize]31,08,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,姫路,野里,282014,兵庫県,姫路市,城北新町１丁目,2023[sanitize]08[sanitize]06,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,姫路,野里,282014,兵庫県,姫路市,城北新町２丁目,2023[sanitize]08[sanitize]06,08,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,その他
窃盗,オートバイ盗,姫路,野里駅前,282014,兵庫県,姫路市,増位新町２丁目,2023[sanitize]07[sanitize]17,04,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,姫路,飾西,282014,兵庫県,姫路市,青山西１丁目,2023[sanitize]08[sanitize]30,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,飾磨,今宿,282014,兵庫県,姫路市,神子岡前３丁目,2023[sanitize]08[sanitize]25,14,その他,駐車（輪）場,キーあり,あり,その他
窃盗,オートバイ盗,飾磨,別所,282014,兵庫県,姫路市,別所町佐土２丁目,2023[sanitize]04[sanitize]21,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,飾磨,別所,282014,兵庫県,姫路市,別所町別所２丁目,2023[sanitize]05[sanitize]16,00,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,飾磨,宮,282014,兵庫県,姫路市,飾磨区須加,2023[sanitize]07[sanitize]10,18,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,飾磨,宮,282014,兵庫県,姫路市,飾磨区細江,2023[sanitize]03[sanitize]10,17,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,飾磨,御国野,282014,兵庫県,姫路市,四郷町見野,2019[sanitize]08[sanitize]01,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区今在家６丁目,2023[sanitize]08[sanitize]04,13,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,飾磨,清水,282014,兵庫県,姫路市,飾磨区恵美酒,2023[sanitize]02[sanitize]15,14,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,その他
窃盗,オートバイ盗,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2023[sanitize]01[sanitize]26,23,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2023[sanitize]01[sanitize]31,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区中島１丁目,2023[sanitize]02[sanitize]03,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,網干,八幡,282014,兵庫県,姫路市,広畑区才,2023[sanitize]12[sanitize]05,06,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,網干,八幡,282014,兵庫県,姫路市,広畑区城山町,2023[sanitize]04[sanitize]17,19,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,その他
窃盗,オートバイ盗,網干,天満,282014,兵庫県,姫路市,大津区長松,2023[sanitize]03[sanitize]12,15,一戸建住宅,その他,キーあり,なし,その他
窃盗,オートバイ盗,網干,広畑,282014,兵庫県,姫路市,広畑区高浜町１丁目,2023[sanitize]05[sanitize]02,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,網干,新在家,282014,兵庫県,姫路市,網干区垣内東町,2023[sanitize]02[sanitize]13,18,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,たつの,斑鳩,284645,兵庫県,太子町,糸井,2023[sanitize]04[sanitize]16,17,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,たつの,誉田,282294,兵庫県,たつの市,誉田町福田,2022[sanitize]11[sanitize]01,10,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,相生,中野,284815,兵庫県,上郡町,高田台５丁目,2023[sanitize]11[sanitize]10,22,一戸建住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,赤穂,大橋,282120,兵庫県,赤穂市,中広,2023[sanitize]09[sanitize]27,23,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,赤穂,新田,282120,兵庫県,赤穂市,大津,2021[sanitize]06[sanitize]01,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,宍粟,山崎中央,282278,兵庫県,宍粟市,山崎町山崎,2023[sanitize]07[sanitize]21,17,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,南但馬,関宮,282227,兵庫県,養父市,吉井,2023[sanitize]03[sanitize]20,17,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,南但馬,関宮,282227,兵庫県,養父市,吉井,2023[sanitize]03[sanitize]22,14,一戸建住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,豊岡,立野,282090,兵庫県,豊岡市,大磯町,2022[sanitize]07[sanitize]08,19,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,洲本,鳥飼,282057,兵庫県,洲本市,五色町鳥飼浦,2023[sanitize]10[sanitize]15,00,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,淡路,岩屋,282260,兵庫県,淡路市,岩屋,2023[sanitize]07[sanitize]21,15,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,淡路,岩屋,282260,兵庫県,淡路市,岩屋,2023[sanitize]07[sanitize]23,09,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,淡路,浦,282260,兵庫県,淡路市,浦,2023[sanitize]09[sanitize]24,11,その他,駐車（輪）場,キーなし,なし,その他
