罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,飾磨,宮,282014,兵庫県,姫路市,飾磨区細江,2022[sanitize]12[sanitize]13,21,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,飾磨,御国野,282014,兵庫県,姫路市,四郷町明田,2022[sanitize]02[sanitize]14,04,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,御国野,282014,兵庫県,姫路市,御国野町国分寺,2022[sanitize]09[sanitize]06,14,一戸建住宅,駐車（輪）場,カーナビ
窃盗,部品ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区構１丁目,2022[sanitize]02[sanitize]21,15,その他,その他,その他
窃盗,部品ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区構５丁目,2022[sanitize]03[sanitize]01,18,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区加茂,2022[sanitize]09[sanitize]17,18,道路上,その他,ナンバープレート
窃盗,部品ねらい,飾磨,手柄,282014,兵庫県,姫路市,亀山,2022[sanitize]04[sanitize]20,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,手柄,282014,兵庫県,姫路市,亀山,2022[sanitize]09[sanitize]09,07,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,手柄,282014,兵庫県,姫路市,西延末,2022[sanitize]06[sanitize]17,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,手柄,282014,兵庫県,姫路市,延末,2022[sanitize]11[sanitize]14,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,手柄,282014,兵庫県,姫路市,東延末１丁目,2022[sanitize]06[sanitize]19,00,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,清水,282014,兵庫県,姫路市,飾磨区三宅２丁目,2022[sanitize]06[sanitize]27,15,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2022[sanitize]11[sanitize]05,09,道路上,その他,その他
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町宇佐崎中２丁目,2022[sanitize]09[sanitize]02,22,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区英賀西町２丁目,2022[sanitize]06[sanitize]06,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区英賀東町１丁目,2022[sanitize]07[sanitize]08,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区英賀宮町２丁目,2022[sanitize]11[sanitize]25,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区矢倉町１丁目,2022[sanitize]02[sanitize]18,09,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区矢倉町２丁目,2022[sanitize]07[sanitize]01,11,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,,2022[sanitize]10[sanitize]16,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区上野田４丁目,2022[sanitize]04[sanitize]11,16,道路上,その他,その他
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区上野田４丁目,2022[sanitize]06[sanitize]01,01,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区三和町,2022[sanitize]03[sanitize]20,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区野田町,2022[sanitize]07[sanitize]05,10,駐車（輪）場,駐車（輪）場,カーナビ
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区中野田２丁目,2022[sanitize]05[sanitize]15,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,網干,八幡,282014,兵庫県,姫路市,広畑区蒲田５丁目,2022[sanitize]05[sanitize]02,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,網干,八幡,282014,兵庫県,姫路市,広畑区才,2022[sanitize]07[sanitize]04,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,網干,勝原,282014,兵庫県,姫路市,勝原区宮田,2022[sanitize]12[sanitize]12,08,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,網干,吉美,282014,兵庫県,姫路市,大津区恵美酒町１丁目,2022[sanitize]03[sanitize]04,07,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,網干,天満,282014,兵庫県,姫路市,勝原区熊見,2022[sanitize]07[sanitize]07,12,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区北河原町,2022[sanitize]09[sanitize]04,00,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区小坂,2022[sanitize]02[sanitize]11,14,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区末広町３丁目,2022[sanitize]07[sanitize]15,19,駐車（輪）場,駐車（輪）場,カーナビ
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区正門通２丁目,2022[sanitize]05[sanitize]01,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,網干,浜田,282014,兵庫県,姫路市,網干区浜田,2022[sanitize]02[sanitize]08,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,網干,網干駅前,282014,兵庫県,姫路市,勝原区大谷,2022[sanitize]04[sanitize]24,00,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,福崎,福崎東,284432,兵庫県,福崎町,西田原,2022[sanitize]03[sanitize]20,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町竹原,2022[sanitize]03[sanitize]10,14,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,太田,284645,兵庫県,太子町,太田,2022[sanitize]06[sanitize]25,09,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,御津,282294,兵庫県,たつの市,御津町釜屋,2022[sanitize]08[sanitize]13,23,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,御津,282294,兵庫県,たつの市,御津町苅屋,2022[sanitize]07[sanitize]27,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,斑鳩,284645,兵庫県,太子町,鵤,2022[sanitize]01[sanitize]31,13,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,斑鳩,284645,兵庫県,太子町,鵤,2022[sanitize]05[sanitize]12,21,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,たつの,斑鳩,284645,兵庫県,太子町,鵤,2022[sanitize]05[sanitize]22,17,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,斑鳩,284645,兵庫県,太子町,鵤,2022[sanitize]08[sanitize]17,23,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,たつの,斑鳩,284645,兵庫県,太子町,矢田部,2022[sanitize]12[sanitize]05,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,たつの,斑鳩,284645,兵庫県,太子町,蓮常寺,2022[sanitize]06[sanitize]18,19,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,たつの,斑鳩,284645,兵庫県,太子町,蓮常寺,2022[sanitize]10[sanitize]19,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2022[sanitize]06[sanitize]20,11,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町中村,2022[sanitize]11[sanitize]03,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町日飼,2022[sanitize]11[sanitize]16,09,一戸建住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,たつの,神部,282294,兵庫県,たつの市,揖保川町黍田,2022[sanitize]12[sanitize]13,07,その他,駐車（輪）場,その他
窃盗,部品ねらい,相生,上郡橋,284815,兵庫県,上郡町,上郡,2022[sanitize]06[sanitize]29,17,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相生,丘の台,282081,兵庫県,相生市,千尋町,2019[sanitize]05[sanitize]06,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相生,中央通,282081,兵庫県,相生市,旭１丁目,2022[sanitize]11[sanitize]22,08,その他,駐車（輪）場,その他
窃盗,部品ねらい,相生,中央通,282081,兵庫県,相生市,旭３丁目,2022[sanitize]07[sanitize]08,13,その他,その他,その他
窃盗,部品ねらい,相生,相生駅前,282081,兵庫県,相生市,本郷町,2022[sanitize]08[sanitize]15,04,その他,駐車（輪）場,なし
窃盗,部品ねらい,相生,那波野,282081,兵庫県,相生市,那波野,2022[sanitize]02[sanitize]16,10,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相生,野桑,284815,兵庫県,上郡町,大冨,2022[sanitize]06[sanitize]04,15,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,赤穂,塩屋,282120,兵庫県,赤穂市,城西町,2022[sanitize]10[sanitize]23,08,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,赤穂,大橋,282120,兵庫県,赤穂市,さつき町,2022[sanitize]07[sanitize]31,09,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,赤穂,新田,282120,兵庫県,赤穂市,西浜北町,2022[sanitize]09[sanitize]10,01,その他,駐車（輪）場,その他
窃盗,部品ねらい,赤穂,有年,282120,兵庫県,赤穂市,有年牟礼,2022[sanitize]08[sanitize]10,13,その他,駐車（輪）場,その他
窃盗,部品ねらい,赤穂,赤穂駅前,282120,兵庫県,赤穂市,加里屋,2022[sanitize]09[sanitize]03,15,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,赤穂,赤穂駅前,282120,兵庫県,赤穂市,加里屋,2022[sanitize]12[sanitize]03,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,南但馬,八鹿駅前,282227,兵庫県,養父市,八鹿町八鹿,2022[sanitize]03[sanitize]06,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,南但馬,八鹿駅前,282227,兵庫県,養父市,八鹿町八鹿,2022[sanitize]05[sanitize]24,14,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,南但馬,和田山駅前,282251,兵庫県,朝来市,和田山町弥生が丘,2022[sanitize]05[sanitize]24,11,４階建て以上共同住宅,その他,ナンバープレート
窃盗,部品ねらい,豊岡,庄境,282090,兵庫県,豊岡市,日撫,2022[sanitize]02[sanitize]11,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,豊岡,日高,282090,兵庫県,豊岡市,日高町国分寺,2022[sanitize]10[sanitize]12,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,豊岡,気比,282090,兵庫県,豊岡市,気比,2022[sanitize]12[sanitize]07,08,その他,その他,その他
窃盗,部品ねらい,豊岡,竹野,282090,兵庫県,豊岡市,竹野町竹野,2021[sanitize]11[sanitize]01,00,その他,その他,その他
窃盗,部品ねらい,豊岡,豊岡駅前,282090,兵庫県,豊岡市,大手町,2022[sanitize]09[sanitize]09,21,その他,その他,その他
窃盗,部品ねらい,豊岡,豊岡駅前,282090,兵庫県,豊岡市,正法寺,2022[sanitize]09[sanitize]28,14,その他,その他,その他
窃盗,部品ねらい,豊岡,豊岡駅前,282090,兵庫県,豊岡市,戸牧,2022[sanitize]05[sanitize]19,13,その他,駐車（輪）場,その他
窃盗,部品ねらい,美方,井土,285862,兵庫県,新温泉町,今岡,2022[sanitize]12[sanitize]28,06,その他,その他,その他
窃盗,部品ねらい,美方,湯,285862,兵庫県,新温泉町,湯,2022[sanitize]02[sanitize]04,18,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,洲本,内膳,282057,兵庫県,洲本市,上内膳,2022[sanitize]08[sanitize]10,09,その他,駐車（輪）場,その他
窃盗,部品ねらい,洲本,宇山,282057,兵庫県,洲本市,炬口２丁目,2022[sanitize]09[sanitize]08,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,淡路,塩田,282260,兵庫県,淡路市,下司,2022[sanitize]03[sanitize]04,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,淡路,岩屋,282260,兵庫県,淡路市,,2022[sanitize]09[sanitize]15,09,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,淡路,岩屋,282260,兵庫県,淡路市,岩屋,2022[sanitize]07[sanitize]25,12,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,淡路,野島,282260,兵庫県,淡路市,野島蟇浦,2022[sanitize]12[sanitize]21,10,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,南あわじ,灘,282243,兵庫県,南あわじ市,灘仁頃,2022[sanitize]04[sanitize]20,17,その他,その他,その他
