罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,千僧３丁目,2025/6/29,11,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻４丁目,2025/3/19,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻４丁目,2025/8/15,13,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,野間北１丁目,2025/9/3,12,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,伊丹,稲野,282073,兵庫県,伊丹市,御願塚３丁目,2025/1/9,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,大鹿３丁目,2025/10/27,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,荒牧５丁目,2025/4/12,0,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,荒牧５丁目,2025/4/19,0,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,荒牧５丁目,2025/4/28,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,荒牧５丁目,2025/5/1,9,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,荒牧６丁目,2025/1/18,15,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,鴻池２丁目,2025/6/21,23,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,鴻池５丁目,2025/9/8,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,伊丹,野間,282073,兵庫県,伊丹市,美鈴町４丁目,2025/12/15,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,野間,282073,兵庫県,伊丹市,南野５丁目,2025/5/2,6,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,伊丹,野間,282073,兵庫県,伊丹市,野間北４丁目,2025/8/18,19,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,伊丹,野間,282073,兵庫県,伊丹市,南野北１丁目,2025/9/3,13,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,西台１丁目,2025/9/21,9,その他,駐車（輪）場,その他
窃盗,部品ねらい,川西,中央,282171,兵庫県,川西市,栄町,2025/3/12,6,その他,駐車（輪）場,その他
窃盗,部品ねらい,川西,中央,282171,兵庫県,川西市,栄町,2025/5/4,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,川西,中央,282171,兵庫県,川西市,栄町,2025/5/4,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,川西,中央,282171,兵庫県,川西市,中央町,2025/3/8,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,川西,中央,282171,兵庫県,川西市,中央町,2025/10/21,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,栄根２丁目,2025/8/13,8,その他,駐車（輪）場,その他
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,下加茂２丁目,2025/3/23,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,下加茂２丁目,2025/6/1,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,下加茂２丁目,2025/6/10,1,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,川西,多田西,282171,兵庫県,川西市,湯山台１丁目,2025/4/29,19,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,川西,日の出,282171,兵庫県,川西市,松が丘町,2025/8/22,21,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,川西,日生中央,282171,兵庫県,川西市,丸山台１丁目,2022/9/30,11,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,川西,日生中央,282171,兵庫県,川西市,丸山台１丁目,2025/10/4,10,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,川西,日生中央,282171,兵庫県,川西市,丸山台１丁目,2025/10/7,23,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,川西,清和台,282171,兵庫県,川西市,清和台西１丁目,2025/3/16,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,川西,清和台,282171,兵庫県,川西市,清和台東４丁目,2025/11/14,23,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,川西,猪名川パークタウン,283011,兵庫県,猪名川町,若葉２丁目,2025/12/24,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,猪名川パークタウン,283011,兵庫県,猪名川町,若葉２丁目,2025/12/25,22,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,猪名川パークタウン,283011,兵庫県,猪名川町,白金２丁目,2025/6/5,14,その他,その他,その他
窃盗,部品ねらい,川西,猪名川パークタウン,283011,兵庫県,猪名川町,白金２丁目,2025/7/31,23,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,猪名川パークタウン,283011,兵庫県,猪名川町,白金２丁目,2025/11/2,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,川西,緑台,282171,兵庫県,川西市,向陽台３丁目,2025/6/9,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,緑台,282171,兵庫県,川西市,緑台４丁目,2025/8/20,13,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,宝塚,安倉,282146,兵庫県,宝塚市,安倉中１丁目,2025/2/2,22,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,安倉,282146,兵庫県,宝塚市,安倉南２丁目,2025/8/4,15,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,安倉,282146,兵庫県,宝塚市,安倉南２丁目,2025/8/22,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,安倉,282146,兵庫県,宝塚市,金井町,2025/10/5,10,その他,その他,ナンバープレート
窃盗,部品ねらい,宝塚,宝塚駅前,282146,兵庫県,宝塚市,桜ガ丘,2025/8/12,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,宝塚駅前,282146,兵庫県,宝塚市,すみれガ丘１丁目,2025/6/17,8,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,小林,282146,兵庫県,宝塚市,小林１丁目,2025/8/22,17,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,小浜,282146,兵庫県,宝塚市,泉町,2025/12/26,18,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,口谷西３丁目,2025/6/27,16,その他,その他,その他
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,平井７丁目,2025/7/24,21,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,御所の前町,2025/11/7,17,その他,その他,その他
窃盗,部品ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,高松町,2025/6/25,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,清荒神,282146,兵庫県,宝塚市,旭町２丁目,2025/12/18,23,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,清荒神,282146,兵庫県,宝塚市,売布２丁目,2025/2/20,14,その他,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,西山,282146,兵庫県,宝塚市,青葉台１丁目,2024/12/14,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,大久保,282031,兵庫県,明石市,大久保町大窪,2025/2/21,9,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,大久保南,282031,兵庫県,明石市,大久保町大久保町,2025/4/19,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,明石,大蔵,282031,兵庫県,明石市,大蔵海岸通１丁目,2025/2/4,12,その他,その他,ナンバープレート
窃盗,部品ねらい,明石,小久保,282031,兵庫県,明石市,和坂,2025/10/29,10,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,明石,小久保,282031,兵庫県,明石市,小久保３丁目,2025/6/29,18,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,小久保,282031,兵庫県,明石市,野々上１丁目,2025/11/1,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,小久保,282031,兵庫県,明石市,藤江,2025/6/29,18,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,明石駅前,282031,兵庫県,明石市,明石公園,2025/10/11,15,その他,その他,ナンバープレート
窃盗,部品ねらい,明石,明石駅前,282031,兵庫県,明石市,大明石町１丁目,2025/4/4,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,明石,明石駅前,282031,兵庫県,明石市,大明石町１丁目,2025/8/19,8,その他,駐車（輪）場,その他
窃盗,部品ねらい,明石,明石駅前,282031,兵庫県,明石市,茶園場町,2025/6/4,14,その他,駐車（輪）場,その他
窃盗,部品ねらい,明石,明石駅前,282031,兵庫県,明石市,大観町,2025/8/12,1,道路上,その他,その他
窃盗,部品ねらい,明石,明石駅前,282031,兵庫県,明石市,東仲ノ町,2024/12/26,6,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,明石,明舞,282031,兵庫県,明石市,松が丘４丁目,2025/8/20,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,明石,本町,282031,兵庫県,明石市,桜町,2025/12/3,23,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,明石,東二見,282031,兵庫県,明石市,二見町東二見,2025/11/29,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,明石,東二見,282031,兵庫県,明石市,二見町東二見,2025/12/8,18,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,明石,東二見,282031,兵庫県,明石市,二見町東二見,2025/12/24,18,道路上,その他,その他
窃盗,部品ねらい,明石,東二見,282031,兵庫県,明石市,二見町南二見,2025/3/30,12,その他,その他,その他
窃盗,部品ねらい,明石,東二見,282031,兵庫県,明石市,二見町南二見,2025/4/4,14,その他,その他,その他
窃盗,部品ねらい,明石,藤江,282031,兵庫県,明石市,南貴崎町,2025/11/24,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,西二見,282031,兵庫県,明石市,魚住町清水,2025/3/6,1,その他,駐車（輪）場,その他
窃盗,部品ねらい,明石,西新町,282031,兵庫県,明石市,西新町１丁目,2025/5/20,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,西新町,282031,兵庫県,明石市,西新町２丁目,2024/8/1,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,西新町,282031,兵庫県,明石市,船上町,2025/5/12,6,道路上,その他,ナンバープレート
窃盗,部品ねらい,明石,高丘,282031,兵庫県,明石市,大久保町高丘３丁目,2025/1/2,13,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,高丘,282031,兵庫県,明石市,大久保町高丘３丁目,2025/1/21,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町清水,2025/6/13,14,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町西岡,2025/8/19,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町住吉４丁目,2025/7/5,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,明石,,281115,兵庫県,神戸市西区,伊川谷町有瀬,2024/5/1,0,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,三木,別所,282154,兵庫県,三木市,別所町朝日ケ丘,2025/6/25,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,三木,別所,282154,兵庫県,三木市,別所町下石野,2025/9/11,13,その他,駐車（輪）場,カーナビ
窃盗,部品ねらい,三木,吉田,282154,兵庫県,三木市,志染町吉田,2025/4/8,7,その他,駐車（輪）場,その他
窃盗,部品ねらい,三木,大塚,282154,兵庫県,三木市,大塚２丁目,2025/7/22,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,三木,本町,282154,兵庫県,三木市,跡部,2025/9/7,15,その他,その他,カーナビ
窃盗,部品ねらい,三木,緑が丘,282154,兵庫県,三木市,志染町青山３丁目,2025/12/4,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,三木,自由が丘,282154,兵庫県,三木市,志染町西自由が丘１丁目,2025/4/13,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,三木,自由が丘,282154,兵庫県,三木市,志染町広野１丁目,2025/3/1,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,三木,自由が丘,282154,兵庫県,三木市,志染町広野１丁目,2025/10/27,7,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,三木,自由が丘,282154,兵庫県,三木市,別所町小林,2025/2/20,18,道路上,その他,その他
窃盗,部品ねらい,加東,滝野,282286,兵庫県,加東市,上滝野,2025/5/3,13,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,加東,滝野,282286,兵庫県,加東市,北野,2025/4/19,0,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加東,福田,282286,兵庫県,加東市,東実,2025/6/16,17,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加西,北条,282201,兵庫県,加西市,北条町横尾,2025/5/16,21,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,加西,大村,282201,兵庫県,加西市,,2025/1/24,16,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加西,宇仁,282201,兵庫県,加西市,小印南町,2025/9/29,7,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,加西,鴨谷,282201,兵庫県,加西市,殿原町,2025/5/15,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,西脇,石原,282138,兵庫県,西脇市,黒田庄町黒田,2025/3/9,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西脇,石原,282138,兵庫県,西脇市,黒田庄町西澤,2025/7/17,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,西脇,野村,282138,兵庫県,西脇市,野村町,2025/3/18,5,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,西脇,野村,282138,兵庫県,西脇市,野村町,2025/11/28,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,両荘,282103,兵庫県,加古川市,上荘町都染,2025/5/7,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,別府,282103,兵庫県,加古川市,尾上町池田,2025/5/31,15,道路上,その他,ナンバープレート
窃盗,部品ねらい,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/1/7,8,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/5/8,18,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/5/31,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/9/25,7,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/1/3,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/9/24,20,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町本町,2025/9/4,13,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町旭２丁目,2025/6/30,5,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町池田,2025/8/9,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町長田,2024/6/1,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町長田,2024/12/14,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町安田,2025/9/25,23,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,本荘,283827,兵庫県,播磨町,古宮６丁目,2025/8/25,20,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,本荘,283827,兵庫県,播磨町,本荘４丁目,2025/7/26,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町一色西１丁目,2025/9/2,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町一色西２丁目,2025/1/3,16,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
窃盗,部品ねらい,加古川,神吉,282103,兵庫県,加古川市,米田町船頭,2025/2/14,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,神吉,282103,兵庫県,加古川市,米田町船頭,2025/10/29,21,道路上,その他,その他
窃盗,部品ねらい,加古川,神野,282103,兵庫県,加古川市,神野町西条,2025/10/1,6,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,野口,282103,兵庫県,加古川市,野口町長砂,2025/3/27,14,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,鳩里,282103,兵庫県,加古川市,加古川町西河原,2025/9/12,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,加古川,鳩里,282103,兵庫県,加古川市,加古川町西河原,2025/9/12,21,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,加古川,鳩里,282103,兵庫県,加古川市,加古川町南備後,2025/7/1,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,高砂,伊保,282162,兵庫県,高砂市,梅井６丁目,2025/10/21,10,その他,その他,その他
窃盗,部品ねらい,高砂,曽根,282162,兵庫県,高砂市,時光寺町,2025/1/4,5,その他,駐車（輪）場,その他
窃盗,部品ねらい,高砂,曽根,282162,兵庫県,高砂市,時光寺町,2025/8/29,5,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高砂,曽根,282162,兵庫県,高砂市,時光寺町,2025/12/17,5,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高砂,曽根,282162,兵庫県,高砂市,曽根町,2025/9/9,8,その他,その他,その他
窃盗,部品ねらい,高砂,米田,282162,兵庫県,高砂市,中島３丁目,2024/12/12,11,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,姫路,仁豊野,282014,兵庫県,姫路市,砥堀,2025/1/15,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,姫路,城南,282014,兵庫県,姫路市,龍野町６丁目,2025/11/22,20,道路上,その他,ナンバープレート
窃盗,部品ねらい,姫路,城東,282014,兵庫県,姫路市,市川台２丁目,2025/12/20,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,城東,282014,兵庫県,姫路市,城東町清水,2025/2/14,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,城東,282014,兵庫県,姫路市,城東町清水,2025/11/30,21,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,姫路,杉之内,282014,兵庫県,姫路市,夢前町古知之庄,2025/4/17,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,姫路,林田,282014,兵庫県,姫路市,林田町八幡,2025/11/16,18,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,姫路,花田,282014,兵庫県,姫路市,花田町勅旨,2025/11/19,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,西脇,282014,兵庫県,姫路市,石倉,2025/10/1,9,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,豊富,282014,兵庫県,姫路市,豊富町甲丘１丁目,2024/2/10,0,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,姫路,豊富,282014,兵庫県,姫路市,仁豊野,2025/12/26,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,姫路,野里駅前,282014,兵庫県,姫路市,野里,2025/8/2,14,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,姫路,野里駅前,282014,兵庫県,姫路市,野里,2025/8/19,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,姫路,野里駅前,282014,兵庫県,姫路市,保城,2025/6/18,2,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,野里駅前,282014,兵庫県,姫路市,増位新町２丁目,2025/3/24,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,姫路,飾西,282014,兵庫県,姫路市,青山北１丁目,2025/7/28,15,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町溝口,2025/6/16,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,西庄,2025/8/23,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,今宿,282014,兵庫県,姫路市,西今宿１丁目,2025/9/27,14,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,宮,282014,兵庫県,姫路市,飾磨区須加,2020/8/10,不明,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,御国野,282014,兵庫県,姫路市,,2025/11/24,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,御国野,282014,兵庫県,姫路市,御国野町御着,2019/2/3,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,手柄,282014,兵庫県,姫路市,延末,2025/10/6,8,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2025/8/9,21,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2025/8/27,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町宇佐崎北１丁目,2025/11/4,5,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区英賀保駅前町,2025/10/9,8,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区中島,2025/2/14,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区阿成鹿古,2025/12/28,11,道路上,その他,その他
窃盗,部品ねらい,網干,八幡,282014,兵庫県,姫路市,広畑区蒲田４丁目,2025/4/15,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,網干,勝原,282014,兵庫県,姫路市,勝原区熊見,2025/11/16,14,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,網干,天満,282014,兵庫県,姫路市,網干区田井,2024/11/9,17,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,網干,天満,282014,兵庫県,姫路市,大津区長松,2025/6/20,23,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区東新町３丁目,不明,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,網干,新在家,282014,兵庫県,姫路市,網干区浜田,2025/8/8,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,網干,網干駅前,282014,兵庫県,姫路市,勝原区朝日谷,2025/8/15,14,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,福崎,市川,284424,兵庫県,市川町,鶴居,2025/4/27,11,その他,その他,その他
窃盗,部品ねらい,福崎,福崎東,284432,兵庫県,福崎町,東田原,2025/9/30,14,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,福崎,福崎東,284432,兵庫県,福崎町,東田原,2025/11/27,13,その他,駐車（輪）場,その他
窃盗,部品ねらい,福崎,粟賀,284467,兵庫県,神河町,福本,2024/2/24,10,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,たつの,上月,285013,兵庫県,佐用町,西大畠,2025/6/5,17,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,上月,285013,兵庫県,佐用町,西大畠,2025/6/5,17,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,上月,285013,兵庫県,佐用町,力万,2025/10/6,22,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,御津,282294,兵庫県,たつの市,御津町苅屋,2025/4/8,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,たつの,神部,282294,兵庫県,たつの市,揖保川町黍田,2025/9/5,8,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,たつの,西構,282294,兵庫県,たつの市,揖保町中臣,2025/4/24,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,たつの,西構,282294,兵庫県,たつの市,揖保町西構,2025/12/4,18,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相生,丘の台,282081,兵庫県,相生市,千尋町,2025/11/24,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相生,那波野,282081,兵庫県,相生市,向陽台,2025/11/28,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相生,那波野,282081,兵庫県,相生市,向陽台,2025/11/29,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相生,那波野,282081,兵庫県,相生市,向陽台,2025/11/29,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,赤穂,坂越駅前,282120,兵庫県,赤穂市,北野中,2025/11/28,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,赤穂,坂越駅前,282120,兵庫県,赤穂市,北野中,2025/11/28,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
