罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,立花町３丁目,2020/4/21,7,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,立花町３丁目,2020/9/15,21,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,上ノ島町１丁目,2017/7/1,0,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,上ノ島町３丁目,2020/4/8,10,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,上ノ島町３丁目,2020/6/6,8,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,上ノ島町３丁目,2020/10/28,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,塚口北,282022,兵庫県,尼崎市,富松町２丁目,2020/3/24,9,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１丁目,2019/12/1,20,一戸建住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１丁目,2020/1/27,9,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１丁目,2020/12/21,7,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘２丁目,2020/4/11,9,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,水堂町４丁目,2020/10/8,9,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘４丁目,2020/6/7,20,その他,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘５丁目,2016/4/1,0,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘８丁目,2020/4/12,7,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘８丁目,2020/4/23,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１０丁目,2020/7/26,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,西昆陽,282022,兵庫県,尼崎市,西昆陽３丁目,2019/12/28,9,その他,その他,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,西昆陽,282022,兵庫県,尼崎市,西昆陽３丁目,2020/3/13,6,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,西昆陽,282022,兵庫県,尼崎市,武庫之荘８丁目,2020/7/10,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,常松１丁目,2020/10/22,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,常松２丁目,2018/4/1,0,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,常松２丁目,2020/2/25,1,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫町３丁目,2019/2/1,0,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町１丁目,2020/3/24,7,その他,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町１丁目,2020/9/29,20,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫豊町２丁目,2020/7/10,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,尾浜,282022,兵庫県,尼崎市,尾浜町２丁目,2020/8/20,9,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,尾浜,282022,兵庫県,尼崎市,尾浜町２丁目,2020/8/25,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,尾浜,282022,兵庫県,尼崎市,尾浜町３丁目,2020/4/1,18,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,尾浜,282022,兵庫県,尼崎市,名神町１丁目,2020/11/12,1,一戸建住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,尾浜,282022,兵庫県,尼崎市,名神町２丁目,2020/12/3,3,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町１丁目,2020/8/20,6,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町１丁目,2020/12/6,18,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町２丁目,2020/4/16,18,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町２丁目,2020/9/7,8,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町２丁目,2020/9/30,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町３丁目,2020/9/6,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,立花駅前,282022,兵庫県,尼崎市,南武庫之荘２丁目,2020/8/16,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,立花駅前,282022,兵庫県,尼崎市,南武庫之荘２丁目,2020/9/15,7,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央５丁目,2019/7/1,0,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,新伊丹,282073,兵庫県,伊丹市,昆陽東６丁目,2020/1/7,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,野間,282073,兵庫県,伊丹市,野間７丁目,2019/12/24,19,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,野間,282073,兵庫県,伊丹市,野間７丁目,2020/9/24,8,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,野間,282073,兵庫県,伊丹市,美鈴町１丁目,2020/7/13,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,野間,282073,兵庫県,伊丹市,南野１丁目,2020/4/20,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,野間,282073,兵庫県,伊丹市,南野３丁目,2020/8/15,15,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,野間,282073,兵庫県,伊丹市,南野４丁目,2020/11/27,18,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,野間,282073,兵庫県,伊丹市,南野６丁目,2020/7/23,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,野間,282073,兵庫県,伊丹市,南野６丁目,2020/9/27,1,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,野間,282073,兵庫県,伊丹市,南鈴原１丁目,2020/2/23,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,野間,282073,兵庫県,伊丹市,野間北３丁目,2018/7/20,11,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,野間,282073,兵庫県,伊丹市,南野北２丁目,2020/7/27,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,野間,282073,兵庫県,伊丹市,南野北２丁目,2020/9/24,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹１丁目,2020/2/17,17,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,伊丹駅前,282073,兵庫県,伊丹市,東有岡１丁目,2014/4/10,0,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,神津,282073,兵庫県,伊丹市,岩屋１丁目,2020/9/1,9,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,神津,282073,兵庫県,伊丹市,桑津１丁目,2020/6/11,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,北村,282073,兵庫県,伊丹市,北伊丹８丁目,2020/9/22,8,その他,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,大鹿４丁目,2020/4/4,14,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,春日丘３丁目,2020/1/28,20,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,東野４丁目,2020/4/1,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,瑞穂町１丁目,2020/3/9,21,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽３丁目,2020/9/13,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽東５丁目,2016/1/1,0,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻１丁目,2020/1/27,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,寺本４丁目,2019/12/10,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,寺本４丁目,2020/1/16,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,寺本４丁目,2020/6/3,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,寺本５丁目,2020/11/15,6,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,寺本６丁目,2016/4/1,0,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,中野,282073,兵庫県,伊丹市,中野西２丁目,2015/6/1,0,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,中野,282073,兵庫県,伊丹市,中野東１丁目,2020/2/10,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,中野,282073,兵庫県,伊丹市,中野東２丁目,2020/2/9,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,中野,282073,兵庫県,伊丹市,中野東３丁目,2020/3/9,20,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,中野,282073,兵庫県,伊丹市,西野３丁目,2020/3/14,0,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,中野,282073,兵庫県,伊丹市,西野３丁目,2020/12/1,8,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,荒牧,282073,兵庫県,伊丹市,荒牧６丁目,2020/11/20,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,荒牧,282073,兵庫県,伊丹市,大野２丁目,2020/9/18,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊丹,荒牧,282073,兵庫県,伊丹市,荻野５丁目,2020/9/17,19,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,荒牧,282073,兵庫県,伊丹市,荻野８丁目,2020/10/24,0,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,荒牧,282073,兵庫県,伊丹市,北野６丁目,2020/10/15,17,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,荒牧,282073,兵庫県,伊丹市,鴻池２丁目,2020/12/4,6,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,荒牧,282073,兵庫県,伊丹市,荒牧南２丁目,2015/10/1,0,駐車（輪）場,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川西,中央,282171,兵庫県,川西市,栄町,2020/2/17,6,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川西,日の出,282171,兵庫県,川西市,出在家町,2019/1/20,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川西,日の出,282171,兵庫県,川西市,出在家町,2020/11/28,3,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川西,多田東,282171,兵庫県,川西市,多田桜木１丁目,2020/11/11,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川西,山下,282171,兵庫県,川西市,見野１丁目,2019/12/10,19,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川西,加茂,282171,兵庫県,川西市,加茂１丁目,2020/7/1,12,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川西,加茂,282171,兵庫県,川西市,下加茂１丁目,2020/9/30,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川西,大和,282171,兵庫県,川西市,大和東２丁目,2020/10/21,20,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川西,清和台,282171,兵庫県,川西市,清和台東４丁目,2020/3/1,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川西,清和台,282171,兵庫県,川西市,清和台東４丁目,2020/4/14,10,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川西,清和台,282171,兵庫県,川西市,清和台東４丁目,2020/5/30,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川西,清和台,282171,兵庫県,川西市,けやき坂１丁目,2020/5/26,12,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川西,日生中央,283011,兵庫県,猪名川町,松尾台２丁目,2020/10/15,14,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,宝塚,安倉,282146,兵庫県,宝塚市,安倉中４丁目,2020/9/22,0,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,宝塚,安倉,282146,兵庫県,宝塚市,小浜２丁目,2020/10/6,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,宝塚,山本,282146,兵庫県,宝塚市,口谷西３丁目,2020/11/19,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,宝塚,山本,282146,兵庫県,宝塚市,口谷西３丁目,2020/12/1,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,宝塚,山本,282146,兵庫県,宝塚市,平井５丁目,2020/12/6,12,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,宝塚,山本,282146,兵庫県,宝塚市,山本野里３丁目,2020/11/30,18,４階建て以上共同住宅,その他,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,宝塚,山本,282146,兵庫県,宝塚市,山本丸橋４丁目,2020/11/16,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,宝塚,山本,282146,兵庫県,宝塚市,山本丸橋４丁目,2020/11/24,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,宝塚,中山台,282146,兵庫県,宝塚市,中筋山手２丁目,2014/4/1,12,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,丹波,柏原駅前,282235,兵庫県,丹波市,柏原町田路,2020/10/4,17,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,丹波,石生,282235,兵庫県,丹波市,氷上町石生,2020/4/11,14,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,,282031,兵庫県,明石市,大観町,2020/11/24,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,明石,明石駅前,282031,兵庫県,明石市,大明石町１丁目,2020/1/14,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,明石駅前,282031,兵庫県,明石市,東仲ノ町,2020/6/24,16,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,西新町,282031,兵庫県,明石市,南王子町,2020/7/28,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,小久保,282031,兵庫県,明石市,和坂,2020/10/3,11,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,明石,小久保,282031,兵庫県,明石市,和坂１丁目,2020/1/18,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,藤江,282031,兵庫県,明石市,藤江,2020/1/16,20,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,大久保,282031,兵庫県,明石市,大久保町大久保町,2019/12/10,8,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,大久保,282031,兵庫県,明石市,鳥羽,2020/2/25,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,明石,大久保南,282031,兵庫県,明石市,大久保町谷八木,2020/2/18,22,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,明石,大久保南,282031,兵庫県,明石市,大久保町福田１丁目,2020/11/25,20,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,高丘,282031,兵庫県,明石市,大久保町山手台１丁目,2020/11/30,19,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,明石,八木,282031,兵庫県,明石市,大久保町八木,2020/4/11,8,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,江井島,282031,兵庫県,明石市,大久保町西島,2020/2/24,8,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,明石,江井島,282031,兵庫県,明石市,大久保町西島,2020/12/5,17,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,明石,魚住,282031,兵庫県,明石市,魚住町西岡,2020/12/17,19,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,魚住,282031,兵庫県,明石市,魚住町錦が丘４丁目,2020/5/26,8,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,魚住,282031,兵庫県,明石市,魚住町住吉２丁目,2013/1/1,0,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,明石,東二見,282031,兵庫県,明石市,二見町西二見,2020/8/8,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,東二見,282031,兵庫県,明石市,二見町西二見,2020/8/15,23,一戸建住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,東二見,282031,兵庫県,明石市,二見町東二見,2020/9/8,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,明石,西二見,282031,兵庫県,明石市,二見町西二見,2020/3/30,23,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,明石,西二見,282031,兵庫県,明石市,二見町西二見,2020/9/10,22,一戸建住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,明石,西二見,282031,兵庫県,明石市,二見町西二見,2020/9/10,22,一戸建住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,明石,朝霧町,282031,兵庫県,明石市,太寺２丁目,2020/9/17,17,その他,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,明石,朝霧町,282031,兵庫県,明石市,太寺４丁目,2020/12/5,21,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,明石,朝霧町,282031,兵庫県,明石市,東朝霧丘,2020/9/26,17,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,明石,明舞,282031,兵庫県,明石市,松が丘１丁目,2020/4/4,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,明舞,282031,兵庫県,明石市,松が丘１丁目,2020/5/2,7,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,明舞,282031,兵庫県,明石市,松が丘１丁目,2020/7/29,11,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,明舞,282031,兵庫県,明石市,松が丘１丁目,2020/11/13,14,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,三木,本町,282154,兵庫県,三木市,平田１丁目,2020/4/22,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,三木,別所,282154,兵庫県,三木市,別所町高木,2020/5/25,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,三木,自由が丘,282154,兵庫県,三木市,志染町西自由が丘２丁目,2020/6/26,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,三木,緑が丘,282154,兵庫県,三木市,志染町青山３丁目,2019/2/15,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加東,社,282286,兵庫県,加東市,梶原,2017/1/1,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加東,社,282286,兵庫県,加東市,河高,2020/12/11,7,その他,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
