time,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2026-01-14 01:00:00,95590.4920,9099572742.5192,1.1954,1.7816,1.1030,0.5413
2026-01-14 02:00:00,95312.3320,9083265239.6000,1.2853,1.8268,1.0986,1.4076
2026-01-14 03:00:00,95427.8600,9129551084.6145,1.2799,1.8219,1.0991,1.5020
2026-01-14 04:00:00,95303.7870,9072177152.8614,1.2795,1.8001,1.0951,0.7872
2026-01-14 05:00:00,94882.7670,9010371179.1744,1.2791,1.7889,1.0836,0.6401
2026-01-14 06:00:00,94475.0840,8973791433.8072,1.3187,1.7902,1.1077,1.5030
2026-01-14 07:00:00,94477.3260,8991452937.6081,1.3251,1.7804,1.1183,1.0974
2026-01-14 08:00:00,94260.1450,8942101767.5990,1.3096,1.7877,1.1029,1.0620
2026-01-14 09:00:00,94238.8180,8957550433.0088,1.3159,1.7879,1.1105,1.7439
2026-01-14 10:00:00,94123.2770,8946709261.0087,1.3203,1.7845,1.1151,0.7287
2026-01-14 11:00:00,94057.7570,8913251661.2452,1.3310,1.7873,1.1157,0.7612
2026-01-14 12:00:00,94092.1650,8942676117.1013,1.3479,1.7917,1.1322,0.6992
2026-01-14 13:00:00,94196.7540,8945631474.3867,1.3540,1.7920,1.1377,1.4518
2026-01-14 14:00:00,95436.9230,9206157146.4151,1.2428,1.7289,1.0702,0.9197
2026-01-14 15:00:00,96046.1990,9286889469.0881,1.1581,1.6615,0.9992,0.9348
2026-01-14 16:00:00,96594.4250,9393420024.2326,1.0947,1.6412,0.9601,0.8339
2026-01-14 17:00:00,95795.8510,9282586915.0203,1.0670,1.5988,0.9317,1.0975
2026-01-14 18:00:00,94916.4390,9184541761.6155,1.0914,1.6488,0.9421,0.5941
2026-01-14 19:00:00,96725.2580,9403368424.5634,1.0722,1.6930,0.9273,0.7635
2026-01-14 20:00:00,96838.1250,9450085464.5982,1.0506,1.6804,0.9111,0.8046
2026-01-14 21:00:00,96899.5070,9449155425.1050,1.0373,1.6789,0.8975,1.2098
2026-01-14 22:00:00,96656.9740,9359598023.5586,1.0227,1.6760,0.8796,0.3438
2026-01-14 23:00:00,96369.7580,9338990871.2882,1.0182,1.6838,0.8755,0.5489
2026-01-15 00:00:00,96382.3040,9312225277.4038,1.0321,1.6924,0.8848,1.9460
2026-01-15 01:00:00,96207.9310,9275147019.6710,1.0550,1.7011,0.9052,1.1024
2026-01-15 02:00:00,96021.4810,9246599760.1532,1.0741,1.7118,0.9243,2.5092
2026-01-15 03:00:00,95456.5380,9159009427.7237,1.1037,1.7210,0.9401,2.5763
2026-01-15 04:00:00,95302.0850,9175046219.8305,1.1365,1.7226,0.9748,1.6176
2026-01-15 05:00:00,94796.7830,9138074035.4321,1.1629,1.7170,1.0031,1.6381
2026-01-15 06:00:00,94572.7710,9097759344.2697,1.1759,1.7133,1.0158,0.4062
2026-01-15 07:00:00,94431.2050,9122677432.7188,1.1859,1.7239,1.0303,2.3452
2026-01-15 08:00:00,94248.5850,9104988227.3685,1.1946,1.7261,1.0389,1.4223
2026-01-15 09:00:00,94352.4000,9151597815.1200,1.1958,1.7247,1.0470,0.6184
2026-01-15 10:00:00,94374.0670,9131962174.9456,1.1881,1.7213,1.0369,0.6018
2026-01-15 11:00:00,94438.0110,9117886080.2379,1.1754,1.7275,1.0219,0.9303
2026-01-15 12:00:00,94528.3030,9163644964.4201,1.1930,1.7345,1.0410,1.1338
2026-01-15 13:00:00,94490.0240,9146740411.5324,1.1903,1.7310,1.0392,0.5283
2026-01-15 14:00:00,94396.6260,9064511528.9508,1.2203,1.8012,1.0497,0.7603
2026-01-15 15:00:00,96869.3410,9371019177.9401,1.2141,1.9081,1.0394,2.2164
2026-01-15 16:00:00,97472.7720,9425336953.7944,1.1733,1.9307,1.0051,1.0442
2026-01-15 17:00:00,97158.2950,9384276818.3125,1.1559,1.9229,0.9879,0.6918
2026-01-15 18:00:00,97437.4780,9335251998.9301,1.1963,1.9472,1.0165,1.1835
2026-01-15 19:00:00,97121.7390,9272717455.3728,1.2533,1.9454,1.0663,1.4158
2026-01-15 20:00:00,97050.0950,9239169044.0000,1.2802,1.9773,1.0863,1.0954
2026-01-15 21:00:00,96978.3820,9266176301.5299,1.3060,1.9960,1.1169,1.0593
2026-01-15 22:00:00,96772.4310,9245910694.4292,1.3171,1.9960,1.1285,0.4718
2026-01-15 23:00:00,96594.6730,9231301752.4602,1.3315,1.9962,1.1423,0.4562
2026-01-16 00:00:00,96501.2860,9223486764.4654,1.3489,1.9938,1.1593,0.5237
2026-01-16 01:00:00,96482.8790,9226059524.9202,1.3463,1.9953,1.1567,1.6647
2026-01-16 02:00:00,96387.0850,9202017172.6990,1.2901,1.9722,1.1570,0.9371
2026-01-16 03:00:00,96394.8290,9188316542.3484,1.2948,1.9751,1.1577,0.4815
2026-01-16 04:00:00,96424.9940,9183133578.0120,1.3082,1.9740,1.1673,1.2759
2026-01-16 05:00:00,96503.2710,9227268421.4472,1.3214,1.9812,1.1822,1.1976
2026-01-16 06:00:00,96521.9820,9237486548.1427,1.3197,1.9685,1.1821,0.9824
2026-01-16 07:00:00,96758.2250,9250879727.4450,1.3165,1.9544,1.1781,0.8418
2026-01-16 08:00:00,96628.7350,9240441659.2005,1.3206,1.9495,1.1822,0.4446
2026-01-16 09:00:00,96481.6250,9220555938.0000,1.3191,1.9436,1.1816,0.9603
2026-01-16 10:00:00,96490.4440,9192893073.9604,1.3283,1.9492,1.1867,1.3965
2026-01-16 11:00:00,96566.5040,9210851229.1133,1.3662,1.9489,1.2258,0.4466
2026-01-16 12:00:00,96673.0800,9224032926.2760,1.3696,1.9592,1.2293,1.1608
2026-01-16 13:00:00,96719.1910,9227051553.4957,1.3706,1.9629,1.2300,0.8052
2026-01-16 14:00:00,96790.6290,9208612753.3356,1.3784,1.9534,1.2369,0.9691
2026-01-16 15:00:00,97335.8530,9202119589.3538,1.5209,1.9665,1.3303,1.0671
2026-01-16 16:00:00,96796.8180,9179695469.7750,1.5200,1.9981,1.3383,0.7754
2026-01-16 17:00:00,96902.9650,9211728081.9107,1.5187,1.9880,1.3362,2.4141
2026-01-16 18:00:00,96712.8530,9184500496.9951,1.4786,1.9689,1.3049,0.3784
2026-01-16 19:00:00,96804.7480,9193041291.6304,1.4793,1.9730,1.3045,0.5690
2026-01-16 20:00:00,95848.5430,9154754322.0740,1.4814,1.9744,1.3155,1.6626
2026-01-16 21:00:00,95617.4980,9128586510.5074,1.4782,1.9643,1.3072,0.6683
2026-01-16 22:00:00,95333.3540,9101946872.0214,1.4712,1.9635,1.3004,1.5269
2026-01-16 23:00:00,95255.8780,9097298321.3364,1.4650,1.9616,1.2951,1.5942
2026-01-17 00:00:00,95188.1940,9082562388.0786,1.4556,1.9562,1.2906,0.4180
2026-01-17 01:00:00,95185.8310,9075416908.0302,1.4451,1.9559,1.2778,0.7912
2026-01-17 02:00:00,95453.8880,9098888476.7291,1.4475,1.9385,1.2808,1.1085
2026-01-17 03:00:00,95502.8760,9104493030.3146,1.4436,1.9390,1.2761,1.2378
2026-01-17 04:00:00,95549.5080,9101730818.7036,1.4410,1.9375,1.2746,0.2914
2026-01-17 05:00:00,95486.9320,9097087755.1060,1.4415,1.9423,1.2762,4.5974
2026-01-17 06:00:00,95439.0320,9084927351.2088,1.4450,1.9402,1.2767,0.7021
2026-01-17 07:00:00,95442.9480,9072957713.3840,1.4781,1.9558,1.2919,0.3217
2026-01-17 08:00:00,95444.8780,9087659980.4286,1.4890,1.9595,1.3051,0.8207
2026-01-17 09:00:00,95442.6650,9088002839.9675,1.4945,1.9601,1.3121,1.0051
2026-01-17 10:00:00,95455.6990,9075612857.1133,1.4969,1.9602,1.3116,1.8407
2026-01-17 11:00:00,95458.1290,9095718275.9521,1.5045,1.9679,1.3245,3.4163
2026-01-17 12:00:00,95359.1320,9079409963.2896,1.5045,1.9724,1.3236,2.9071
2026-01-17 13:00:00,95372.0650,9098466389.3805,1.5088,1.9724,1.3329,4.2633
2026-01-17 14:00:00,95419.4430,9105966371.5712,1.5072,1.9609,1.3381,2.6989
2026-01-17 15:00:00,95000.5530,9075298327.4817,1.5126,2.0039,1.3457,1.2614
2026-01-17 16:00:00,94907.7630,9041397532.9713,1.5165,2.0002,1.3430,0.7119
2026-01-17 17:00:00,95170.3060,9071452744.3386,1.5190,2.0050,1.3462,0.7089
2026-01-17 18:00:00,95305.2280,9090651050.6888,1.5177,2.0105,1.3491,2.6886
2026-01-17 19:00:00,95523.1700,9099365670.3082,1.5188,2.0162,1.3480,2.1669
2026-01-17 20:00:00,95544.7690,9108554602.6809,1.5201,2.0209,1.3491,0.8963
2026-01-17 21:00:00,95580.1700,9106198238.0377,1.5228,2.0253,1.3525,2.2468
2026-01-17 22:00:00,95816.7470,9114435636.8529,1.5326,2.0451,1.3561,1.5465
2026-01-17 23:00:00,95958.8710,9126515783.9735,1.5396,2.0440,1.3612,1.4080
2026-01-18 00:00:00,95928.7240,9119953383.5524,1.5471,2.0512,1.3689,1.2139
2026-01-18 01:00:00,96027.8890,9116001771.2963,1.5588,2.0568,1.3737,4.3405
2026-01-18 02:00:00,96128.4960,9131159319.3936,1.5524,2.0530,1.3810,3.0449
2026-01-18 03:00:00,96007.1760,9135562832.2800,1.5617,2.0596,1.3950,1.9986
2026-01-18 04:00:00,96042.6380,9129573061.6850,1.5610,2.0577,1.3927,3.1731
2026-01-18 05:00:00,95940.2880,9129166124.5443,1.5636,2.0719,1.3986,4.3653
2026-01-18 06:00:00,95880.9250,9122322142.5350,1.5669,2.0798,1.4028,3.7869
2026-01-18 07:00:00,96013.5690,9120319317.9531,1.5675,2.0777,1.4022,0.6823
2026-01-18 08:00:00,96121.3880,9145997383.1526,1.5687,2.0829,1.4046,0.7965
2026-01-18 09:00:00,96166.3720,9158401074.4810,1.5830,2.0855,1.4225,0.2057
2026-01-18 10:00:00,96222.2490,9154579631.0944,1.5901,2.0856,1.4301,1.0229
2026-01-18 11:00:00,96307.0260,9162106321.3508,1.5852,2.0857,1.4269,0.8541
2026-01-18 12:00:00,96427.8150,9167527370.9910,1.5911,2.0873,1.4330,2.1111
2026-01-18 13:00:00,96673.6990,9194152143.3950,1.6004,2.0869,1.4418,0.8870
2026-01-18 14:00:00,97212.6090,9227206978.5402,1.6059,2.1001,1.4488,0.8112
2026-01-18 15:00:00,97380.7220,9258275241.9535,1.6221,2.1013,1.4667,1.3772
2026-01-18 16:00:00,97515.9980,9276072787.3528,1.6243,2.1099,1.4681,1.5317
2026-01-18 17:00:00,97571.0090,9292843045.0595,1.6131,2.1121,1.4609,1.6452
2026-01-18 18:00:00,97638.6950,9314370239.8285,1.6133,2.1065,1.4679,1.0012
2026-01-18 19:00:00,97620.5640,9306880227.5455,1.6029,2.1062,1.4544,1.2080
2026-01-18 20:00:00,97671.8270,9304149869.7411,1.6021,2.1069,1.4549,0.2611
2026-01-18 21:00:00,97673.8970,9316882902.3891,1.6033,2.1131,1.4574,3.5559
2026-01-18 22:00:00,97586.7240,9313969698.7320,1.6023,2.1138,1.4570,1.0031
2026-01-18 23:00:00,95771.1450,8965491236.6865,1.7262,2.1346,1.5127,0.8986
2026-01-19 00:00:00,93995.1060,8710008168.3394,2.1070,2.1995,1.8131,1.0088
2026-01-19 01:00:00,94367.2100,8732807670.4470,2.2137,2.2206,1.9123,2.8737
2026-01-19 02:00:00,94830.0380,8774262837.2892,2.2493,2.1777,2.0109,1.1430
2026-01-19 03:00:00,95129.8980,8814422420.0166,2.3077,2.1849,2.0730,1.4496
2026-01-19 04:00:00,95360.1340,8831712058.3162,2.3393,2.1794,2.1022,0.3133
2026-01-19 05:00:00,95302.3390,8811905511.2918,2.3540,2.1731,2.1088,0.6602
2026-01-19 06:00:00,95319.9920,8821188487.6568,2.3725,2.1745,2.1231,1.5058
2026-01-19 07:00:00,95316.6020,8844306451.6398,2.3821,2.1747,2.1403,1.1981
2026-01-19 08:00:00,94991.0360,8855010595.1615,2.3806,2.1494,2.1626,1.1428
2026-01-19 09:00:00,94810.7940,8817815651.3099,2.3328,2.1360,2.1139,0.8869
2026-01-19 10:00:00,94786.8590,8817187368.4108,2.3256,2.1328,2.1072,0.5613
2026-01-19 11:00:00,94812.4520,8830528379.4336,2.3012,2.1240,2.0945,0.5010
2026-01-19 12:00:00,94699.0990,8809459443.7542,2.2778,2.1196,2.0716,0.5895
2026-01-19 13:00:00,94631.8760,8800092581.6804,2.2579,2.1351,2.0367,1.6380
2026-01-19 14:00:00,94563.7880,8773609337.8824,2.2377,2.1478,2.0030,1.6800
2026-01-19 15:00:00,94395.9810,8780414314.0472,2.2410,2.1295,2.0135,1.2440
2026-01-19 16:00:00,94340.4020,8798812785.2262,2.2176,2.1362,2.0110,1.1681
2026-01-19 17:00:00,94203.3130,8779579766.7605,2.1994,2.1371,1.9891,1.2630
2026-01-19 18:00:00,94140.0430,8757305839.7197,2.1930,2.1458,1.9750,1.2700
2026-01-19 19:00:00,94071.5820,8754884664.7284,2.1973,2.1472,1.9820,0.9373
2026-01-19 20:00:00,93914.4270,8744052988.9182,2.1863,2.1487,1.9721,2.3663
2026-01-19 21:00:00,93843.5120,8724531921.5207,2.1858,2.1423,1.9663,0.4847
2026-01-19 22:00:00,93789.6780,8678518653.6285,2.1794,2.1634,1.9463,0.2873
2026-01-19 23:00:00,94014.5150,8704859825.9414,2.2557,2.2013,2.0100,2.1379
2026-01-20 00:00:00,94345.8620,8744205600.7063,2.2815,2.1981,2.0356,1.5859
2026-01-20 01:00:00,94361.7380,8745530803.4042,2.3062,2.1997,2.0692,0.2294
2026-01-20 02:00:00,94720.9730,8763489700.9870,2.2894,2.1843,2.0830,1.8982
2026-01-20 03:00:00,95105.9240,8787502059.8280,2.3213,2.1608,2.1102,0.7032
2026-01-20 04:00:00,95495.3770,8788086212.4151,2.3558,2.1422,2.1246,0.5113
2026-01-20 05:00:00,97003.7070,8884579224.5007,2.4805,2.1584,2.2038,1.4637
2026-01-20 06:00:00,97576.9810,8869864665.2772,2.5700,2.1829,2.2429,1.3517
2026-01-20 07:00:00,98014.4010,8932660052.4162,2.6706,2.1836,2.3424,1.1275
2026-01-20 08:00:00,97853.0030,8912536640.3895,2.6882,2.2125,2.3492,1.7867
2026-01-20 09:00:00,97941.3780,8912992600.2716,2.6962,2.2144,2.3553,1.1205
2026-01-20 10:00:00,97928.2670,8932898255.2449,2.7359,2.2073,2.4042,1.2757
2026-01-20 11:00:00,98178.7500,8952262414.8750,2.7368,2.2045,2.4143,0.4499
2026-01-20 12:00:00,98133.4250,8953742863.2679,2.7340,2.2032,2.4126,1.5853
2026-01-20 13:00:00,98199.9750,8928233707.0275,2.7426,2.2460,2.4164,0.9734
2026-01-20 14:00:00,99121.7480,8967524717.2104,2.7858,2.2124,2.4319,1.5033
2026-01-20 15:00:00,99500.0010,9019952865.0913,2.8062,2.2427,2.4269,1.6538
2026-01-20 16:00:00,99418.5200,8960983751.5402,2.8641,2.2455,2.4851,0.9921
2026-01-20 17:00:00,99212.4540,8903653207.8235,2.9268,2.2967,2.5081,1.3949
2026-01-20 18:00:00,99404.2170,8893801596.2752,2.8950,2.2862,2.4857,1.7270
2026-01-20 19:00:00,99875.7860,8958268737.0626,2.9218,2.3011,2.5068,1.4861
2026-01-20 20:00:00,100113.4550,8977193532.5410,2.9451,2.2689,2.5334,1.7465
2026-01-20 21:00:00,99968.7610,8947050590.8057,2.9663,2.2739,2.5510,1.2259
2026-01-20 22:00:00,98073.1280,8676421753.7192,2.9978,2.3011,2.4899,1.1412
2026-01-20 23:00:00,98893.8990,8741300958.3393,3.0500,2.2810,2.5359,0.9961
2026-01-21 00:00:00,98802.0350,8783129599.5283,3.0888,2.3110,2.5932,0.6224
2026-01-21 01:00:00,99016.3170,8810996673.1401,3.0565,2.2954,2.5722,0.5236
2026-01-21 02:00:00,99417.2320,8849634848.2032,2.7756,2.2316,2.5441,1.3399
2026-01-21 03:00:00,99766.6780,8918861805.3439,2.8298,2.2322,2.5960,2.0232
2026-01-21 04:00:00,100143.7840,8953422298.6115,2.8074,2.2261,2.5825,0.4593
2026-01-21 05:00:00,99278.7990,8927139678.2001,2.7911,2.2742,2.5907,0.8105
2026-01-21 06:00:00,99253.7860,8895108129.4262,2.7234,2.2841,2.5082,3.6864
2026-01-21 07:00:00,100031.8670,8921224550.6707,2.6796,2.2214,2.4441,1.7318
2026-01-21 08:00:00,100072.5260,8922506447.1704,2.6885,2.2223,2.4420,1.0084
2026-01-21 09:00:00,100032.5230,8909746774.8255,2.7092,2.2084,2.4631,0.9007
2026-01-21 10:00:00,100023.0750,8922789694.2396,2.6990,2.2201,2.4592,0.4601
2026-01-21 11:00:00,99805.4560,8859158414.2049,2.7024,2.2054,2.4494,0.5893
2026-01-21 12:00:00,99980.5680,8867531963.2405,2.7810,2.2099,2.5266,1.0336
2026-01-21 13:00:00,100472.9340,8907650453.8021,2.7498,2.1819,2.4934,1.1557
2026-01-21 14:00:00,99500.0710,8930700329.5183,2.7720,2.1517,2.5409,0.8102
2026-01-21 15:00:00,99118.2440,8944142895.6524,2.6486,2.1214,2.4577,0.8733
2026-01-21 16:00:00,99560.1610,8718274222.4319,2.7760,2.1877,2.4972,0.6238
2026-01-21 17:00:00,99884.6870,8780147844.3810,2.8884,2.1845,2.6080,0.8656
2026-01-21 18:00:00,99585.2440,8808039851.6845,2.9309,2.1973,2.6594,1.2801
2026-01-21 19:00:00,98856.3230,8929236917.5042,2.7909,2.1249,2.5402,0.8653
2026-01-21 20:00:00,98484.4160,8875209647.5703,2.7229,2.1165,2.4545,0.7419
2026-01-21 21:00:00,98361.1080,8872613066.9352,2.6886,2.1248,2.4134,1.1337
2026-01-21 22:00:00,98483.2010,8837512731.1082,2.6373,2.1139,2.3580,0.4122
2026-01-21 23:00:00,99076.7900,8859633939.7021,2.6128,2.1314,2.3204,1.0290
2026-01-22 00:00:00,99029.8980,8900055244.4037,2.6460,2.1137,2.3626,0.4092
2026-01-22 01:00:00,99045.3590,8921472237.8266,2.6396,2.1086,2.3507,0.8957
2026-01-22 02:00:00,99476.5940,8943511885.8541,2.6341,2.1083,2.2912,1.3713
2026-01-22 03:00:00,99258.3820,8919467390.7402,2.6316,2.1054,2.2943,2.0285
2026-01-22 04:00:00,99178.4710,8920905109.5080,2.6496,2.1119,2.3131,0.9599
2026-01-22 05:00:00,99243.0320,8930703248.7911,2.6315,2.1128,2.2982,1.7938
2026-01-22 06:00:00,99353.1000,8953989495.9900,2.6254,2.1086,2.2970,0.4129
2026-01-22 07:00:00,99477.5400,8930347459.6500,2.6211,2.0839,2.2829,0.8769
2026-01-22 08:00:00,99386.6340,8932899374.4138,2.5979,2.0881,2.2684,0.9377
2026-01-22 09:00:00,99502.6530,8954731306.4697,2.5988,2.0901,2.2707,0.6143
2026-01-22 10:00:00,99761.6240,8983731216.9122,2.5825,2.0838,2.2614,0.9791
2026-01-22 11:00:00,100249.8030,9013419687.8088,2.5487,2.0716,2.2285,2.0014
2026-01-22 12:00:00,100751.3800,9066287357.5809,2.5511,2.0497,2.2283,2.5777
2026-01-22 13:00:00,101130.3850,9058900163.8566,2.5563,2.0547,2.2204,1.3970
2026-01-22 14:00:00,101339.6690,9025533868.4118,2.5936,2.0758,2.2325,0.9814
2026-01-22 15:00:00,100785.3730,8968911690.7801,2.7999,2.1754,2.3928,0.7777
2026-01-22 16:00:00,100835.1230,8975347043.6433,2.8584,2.1552,2.4492,2.2068
2026-01-22 17:00:00,100566.5150,9004748629.7958,2.8917,2.1430,2.4973,1.2408
2026-01-22 18:00:00,100309.7770,8956920793.7502,2.8702,2.1344,2.4778,0.7662
2026-01-22 19:00:00,100091.3660,8981978983.8348,2.8621,2.1168,2.4742,0.2339
2026-01-22 20:00:00,99871.3180,8925170114.3106,2.8446,2.1072,2.4574,0.6773
